name,image,url,type,size,offers
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-1600 CL10 Memory (F3-12800CL10D-16GBXL),https://cdna.pcpartpicker.com/static/forever/images/product/2352962913e9ad87a8a45ab417e202cf.256p.jpg,https://pcpartpicker.com/product/qqvRsY/gskill-memory-f312800cl10d16gbxl,DDR3,16,"[{""retailer"": ""computeruniverse.net"", ""price"": ""37"", ""url"": ""https://www.gputracker.eu/si-click/11/3638062/16gb-2x8gb-g-skill-ripjaws-x-ddr3-16000-cl10-ram-s""}, {""retailer"": ""pskmegastore.com"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/3111440/g-skill-ripjaws-f3-1600c9d-16grsl-module-de-memoir""}, {""retailer"": ""jacob.de"", ""price"": ""46"", ""url"": ""https://www.gputracker.eu/si-click/11/1927140/g-skill-dimm-16-gb-ddr3-1600-kit-f3-12800cl10d-16g""}, {""retailer"": ""ldlc.com"", ""price"": ""59"", ""url"": ""https://www.gputracker.eu/si-click/11/2056249/g-skill-xm-series-ripjaws-x-series-16-go-kit-2-x-8""}]"
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory (F3-1600C9D-16GXLL),https://cdna.pcpartpicker.com/static/forever/images/product/23d7bc8e621f2e1d471e00711ef181ee.256p.jpg,https://pcpartpicker.com/product/WQDzK8/gskill-memory-f31600c9d16gxll,DDR3,16,"[{""retailer"": ""computeruniverse.net"", ""price"": ""37"", ""url"": ""https://www.gputracker.eu/si-click/11/3638062/16gb-2x8gb-g-skill-ripjaws-x-ddr3-16000-cl10-ram-s""}, {""retailer"": ""pskmegastore.com"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/3111440/g-skill-ripjaws-f3-1600c9d-16grsl-module-de-memoir""}, {""retailer"": ""jacob.de"", ""price"": ""46"", ""url"": ""https://www.gputracker.eu/si-click/11/1927140/g-skill-dimm-16-gb-ddr3-1600-kit-f3-12800cl10d-16g""}, {""retailer"": ""ldlc.com"", ""price"": ""59"", ""url"": ""https://www.gputracker.eu/si-click/11/2056249/g-skill-xm-series-ripjaws-x-series-16-go-kit-2-x-8""}]"
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory (F3-1600C9D-16GXM),https://cdna.pcpartpicker.com/static/forever/images/product/3a5c77bc2343bb42bbd4769dc87f52a5.256p.jpg,https://pcpartpicker.com/product/kP4gXL/gskill-memory-f31600c9d16gxm,DDR3,16,"[{""retailer"": ""computeruniverse.net"", ""price"": ""37"", ""url"": ""https://www.gputracker.eu/si-click/11/3638062/16gb-2x8gb-g-skill-ripjaws-x-ddr3-16000-cl10-ram-s""}, {""retailer"": ""pskmegastore.com"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/3111440/g-skill-ripjaws-f3-1600c9d-16grsl-module-de-memoir""}, {""retailer"": ""jacob.de"", ""price"": ""46"", ""url"": ""https://www.gputracker.eu/si-click/11/1927140/g-skill-dimm-16-gb-ddr3-1600-kit-f3-12800cl10d-16g""}, {""retailer"": ""ldlc.com"", ""price"": ""59"", ""url"": ""https://www.gputracker.eu/si-click/11/2056249/g-skill-xm-series-ripjaws-x-series-16-go-kit-2-x-8""}]"
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-1866 CL10 Memory (F3-14900CL10D-16GBXL),https://cdna.pcpartpicker.com/static/forever/images/product/43028d058846d1667f956a6ac46f4c49.256p.jpg,https://pcpartpicker.com/product/kjzv6h/gskill-memory-f314900cl10d16gbxl,DDR3,16,"[{""retailer"": ""ldlc.com"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/11/1951613/g-skill-ripjaws-x-series-16-go-2-x-8go-ddr3-1866-m""}]"
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-1866 CL9 Memory (F3-1866C9D-16GXM),https://m.media-amazon.com/images/I/41jJmG161pL.jpg,https://pcpartpicker.com/product/FDYXsY/gskill-memory-f31866c9d16gxm,DDR3,16,"[{""retailer"": ""ldlc.com"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/11/1951613/g-skill-ripjaws-x-series-16-go-2-x-8go-ddr3-1866-m""}]"
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-2133 CL10 Memory (F3-2133C10D-16GXM),https://m.media-amazon.com/images/I/51iGJcQwNSL.jpg,https://pcpartpicker.com/product/cF7wrH/gskill-memory-f32133c10d16gxm,DDR3,16,"[{""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/11/2860921/g-skill-ripjawsx-16gb-8gbx2-ddr3-2133-mhz-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""74"", ""url"": ""https://www.gputracker.eu/si-click/11/1874146/g-skill-ripjaws-x-series-16-go-2-x-8-go-ddr3-2133-""}]"
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-2133 CL11 Memory (F3-2133C11D-16GXL),https://m.media-amazon.com/images/I/41886S-zQZL.jpg,https://pcpartpicker.com/product/zQFPxr/gskill-memory-f32133c11d16gxl,DDR3,16,"[{""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/11/2860921/g-skill-ripjawsx-16gb-8gbx2-ddr3-2133-mhz-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""74"", ""url"": ""https://www.gputracker.eu/si-click/11/1874146/g-skill-ripjaws-x-series-16-go-2-x-8-go-ddr3-2133-""}]"
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-2133 CL9 Memory (F3-2133C9D-16GXH),https://m.media-amazon.com/images/I/51CrdKBptdL.jpg,https://pcpartpicker.com/product/KQ4gXL/gskill-memory-f32133c9d16gxh,DDR3,16,"[{""retailer"": ""pskmegastore.com"", ""price"": ""64"", ""url"": ""https://www.gputracker.eu/si-click/11/2860921/g-skill-ripjawsx-16gb-8gbx2-ddr3-2133-mhz-module-d""}, {""retailer"": ""ldlc.com"", ""price"": ""74"", ""url"": ""https://www.gputracker.eu/si-click/11/1874146/g-skill-ripjaws-x-series-16-go-2-x-8-go-ddr3-2133-""}]"
G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-2400 CL11 Memory (F3-2400C11D-16GXM),https://m.media-amazon.com/images/I/51M2oRgTQVL.jpg,https://pcpartpicker.com/product/jx7wrH/gskill-memory-f32400c11d16gxm,DDR3,16,"[{""retailer"": ""jacob.de"", ""price"": ""72"", ""url"": ""https://www.gputracker.eu/si-click/11/1903892/ddr3-16gb-pc19200-cl11-g-skill-kit-2x8gb-16gxm-rip""}]"
G.Skill Ripjaws X 16 GB (4 x 4 GB) DDR3-1600 CL9 Memory (F3-12800CL9Q-16GBXL),https://m.media-amazon.com/images/I/41ZGmAxPU0L.jpg,https://pcpartpicker.com/product/QmTmP6/gskill-memory-f312800cl9q16gbxl,DDR3,16,"[{""retailer"": ""computeruniverse.net"", ""price"": ""37"", ""url"": ""https://www.gputracker.eu/si-click/11/3638062/16gb-2x8gb-g-skill-ripjaws-x-ddr3-16000-cl10-ram-s""}, {""retailer"": ""pskmegastore.com"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/3111440/g-skill-ripjaws-f3-1600c9d-16grsl-module-de-memoir""}, {""retailer"": ""jacob.de"", ""price"": ""46"", ""url"": ""https://www.gputracker.eu/si-click/11/1927140/g-skill-dimm-16-gb-ddr3-1600-kit-f3-12800cl10d-16g""}, {""retailer"": ""ldlc.com"", ""price"": ""59"", ""url"": ""https://www.gputracker.eu/si-click/11/2056249/g-skill-xm-series-ripjaws-x-series-16-go-kit-2-x-8""}]"
G.Skill Ripjaws X 16 GB (4 x 4 GB) DDR3-1600 CL9 Memory (F3-12800CL9Q-16GBXM),https://m.media-amazon.com/images/I/41i10a7XPXL.jpg,https://pcpartpicker.com/product/GkMFf7/gskill-memory-f312800cl9q16gbxm,DDR3,16,"[{""retailer"": ""computeruniverse.net"", ""price"": ""37"", ""url"": ""https://www.gputracker.eu/si-click/11/3638062/16gb-2x8gb-g-skill-ripjaws-x-ddr3-16000-cl10-ram-s""}, {""retailer"": ""pskmegastore.com"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/3111440/g-skill-ripjaws-f3-1600c9d-16grsl-module-de-memoir""}, {""retailer"": ""jacob.de"", ""price"": ""46"", ""url"": ""https://www.gputracker.eu/si-click/11/1927140/g-skill-dimm-16-gb-ddr3-1600-kit-f3-12800cl10d-16g""}, {""retailer"": ""ldlc.com"", ""price"": ""59"", ""url"": ""https://www.gputracker.eu/si-click/11/2056249/g-skill-xm-series-ripjaws-x-series-16-go-kit-2-x-8""}]"
G.Skill Ripjaws X 16 GB (4 x 4 GB) DDR3-1866 CL9 Memory (F3-14900CL9Q-16GBXL),https://m.media-amazon.com/images/I/31YWrjZHt3L.jpg,https://pcpartpicker.com/product/GWqdnQ/gskill-memory-f314900cl9q16gbxl,DDR3,16,"[{""retailer"": ""ldlc.com"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/11/1951613/g-skill-ripjaws-x-series-16-go-2-x-8go-ddr3-1866-m""}]"
G.Skill Ripjaws X 32 GB (4 x 8 GB) DDR3-1600 CL10 Memory (F3-12800CL10Q-32GBXL),https://m.media-amazon.com/images/I/510bayp-TTL.jpg,https://pcpartpicker.com/product/gX6BD3/gskill-memory-f312800cl10q32gbxl,DDR3,32,"[{""retailer"": ""ldlc.com"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/11/1874331/g-skill-ripjaws-x-series-32-go-4-x-8-go-ddr3-1600-""}]"
G.Skill Ripjaws X 32 GB (4 x 8 GB) DDR3-1600 CL9 Memory (F3-1600C9Q-32GXM),https://cdna.pcpartpicker.com/static/forever/images/product/e93180e3e4b1e8c138e16fe4125e7f56.256p.jpg,https://pcpartpicker.com/product/QYxfrH/gskill-memory-f31600c9q32gxm,DDR3,32,"[{""retailer"": ""ldlc.com"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/11/1874331/g-skill-ripjaws-x-series-32-go-4-x-8-go-ddr3-1600-""}]"
G.Skill Ripjaws X 4 GB (1 x 4 GB) DDR3-1600 CL9 Memory (F3-12800CL9S-4GBXL),https://images-na.ssl-images-amazon.com/images/I/41qSlds4nML.jpg,https://pcpartpicker.com/product/XT6BD3/gskill-memory-f312800cl9s4gbxl,DDR3,4,"[{""retailer"": ""ldlc.com"", ""price"": ""26"", ""url"": ""https://www.gputracker.eu/si-click/11/1951576/g-skill-xl-series-ripjaws-x-series-4-go-kit-2x-2-g""}]"
G.Skill Ripjaws X 8 GB (1 x 8 GB) DDR3-1333 CL9 Memory (F3-10666CL9S-8GBXL),https://images-na.ssl-images-amazon.com/images/I/41m1LHu-EdL.jpg,https://pcpartpicker.com/product/3CxfrH/gskill-memory-f310666cl9s8gbxl,DDR3,8,"[{""retailer"": ""ldlc.com"", ""price"": ""31"", ""url"": ""https://www.gputracker.eu/si-click/11/2056246/g-skill-xl-series-ripjaws-x-series-8-go-kit-2x-4-g""}]"
G.Skill Ripjaws X 8 GB (1 x 8 GB) DDR3-1600 CL10 Memory (F3-12800CL10S-8GBXL),https://images-na.ssl-images-amazon.com/images/I/51kjMmV33jL.jpg,https://pcpartpicker.com/product/cfW9TW/gskill-memory-f312800cl10s8gbxl,DDR3,8,"[{""retailer"": ""ldlc.com"", ""price"": ""30"", ""url"": ""https://www.gputracker.eu/si-click/11/1965380/g-skill-xm-series-ripjaws-x-series-8-go-ddr3-1600-""}, {""retailer"": ""ldlc.com"", ""price"": ""38"", ""url"": ""https://www.gputracker.eu/si-click/11/1985935/g-skill-xl-series-ripjaws-x-series-8-go-kit-2x-4-g""}, {""retailer"": ""jacob.de"", ""price"": ""39"", ""url"": ""https://www.gputracker.eu/si-click/11/1963586/g-skill-ddr3-1600-8gb-ripjaws-kit-2x4gb-cl11-f3-16""}]"
G.Skill Ripjaws X 8 GB (1 x 8 GB) DDR3-1600 CL9 Memory (F3-1600C9S-8GXM),https://cdna.pcpartpicker.com/static/forever/images/product/29b0b2be5945d7d1e62356cf70820891.256p.jpg,https://pcpartpicker.com/product/KRdqqs/gskill-memory-f31600c9s8gxm,DDR3,8,"[{""retailer"": ""ldlc.com"", ""price"": ""30"", ""url"": ""https://www.gputracker.eu/si-click/11/1965380/g-skill-xm-series-ripjaws-x-series-8-go-ddr3-1600-""}, {""retailer"": ""ldlc.com"", ""price"": ""38"", ""url"": ""https://www.gputracker.eu/si-click/11/1985935/g-skill-xl-series-ripjaws-x-series-8-go-kit-2x-4-g""}, {""retailer"": ""jacob.de"", ""price"": ""39"", ""url"": ""https://www.gputracker.eu/si-click/11/1963586/g-skill-ddr3-1600-8gb-ripjaws-kit-2x4gb-cl11-f3-16""}]"
G.Skill Ripjaws X 8 GB (2 x 4 GB) DDR3-1600 CL8 Memory (F3-12800CL8D-8GBXM),https://images-na.ssl-images-amazon.com/images/I/41aUftXEHPL.jpg,https://pcpartpicker.com/product/WVK7YJ/gskill-memory-f312800cl8d8gbxm,DDR3,8,"[{""retailer"": ""ldlc.com"", ""price"": ""30"", ""url"": ""https://www.gputracker.eu/si-click/11/1965380/g-skill-xm-series-ripjaws-x-series-8-go-ddr3-1600-""}, {""retailer"": ""ldlc.com"", ""price"": ""38"", ""url"": ""https://www.gputracker.eu/si-click/11/1985935/g-skill-xl-series-ripjaws-x-series-8-go-kit-2x-4-g""}, {""retailer"": ""jacob.de"", ""price"": ""39"", ""url"": ""https://www.gputracker.eu/si-click/11/1963586/g-skill-ddr3-1600-8gb-ripjaws-kit-2x4gb-cl11-f3-16""}]"
G.Skill Ripjaws X 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory (F3-12800CL9D-8GBXL),https://cdna.pcpartpicker.com/static/forever/images/product/2352962913e9ad87a8a45ab417e202cf.256p.jpg,https://pcpartpicker.com/product/LzTmP6/gskill-memory-f312800cl9d8gbxl,DDR3,8,"[{""retailer"": ""ldlc.com"", ""price"": ""30"", ""url"": ""https://www.gputracker.eu/si-click/11/1965380/g-skill-xm-series-ripjaws-x-series-8-go-ddr3-1600-""}, {""retailer"": ""ldlc.com"", ""price"": ""38"", ""url"": ""https://www.gputracker.eu/si-click/11/1985935/g-skill-xl-series-ripjaws-x-series-8-go-kit-2x-4-g""}, {""retailer"": ""jacob.de"", ""price"": ""39"", ""url"": ""https://www.gputracker.eu/si-click/11/1963586/g-skill-ddr3-1600-8gb-ripjaws-kit-2x4gb-cl11-f3-16""}]"
G.Skill Ripjaws Z 16 GB (4 x 4 GB) DDR3-1866 CL8 Memory (F3-14900CL8Q-16GBZM),https://images-na.ssl-images-amazon.com/images/I/31nUZEEkQtL.jpg,https://pcpartpicker.com/product/3vMFf7/gskill-memory-f314900cl8q16gbzm,DDR3,16,"[{""retailer"": ""ldlc.com"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/11/1951613/g-skill-ripjaws-x-series-16-go-2-x-8go-ddr3-1866-m""}]"
G.Skill Ripjaws Z 16 GB (4 x 4 GB) DDR3-1866 CL9 Memory (F3-14900CL9Q-16GBZL),https://images-na.ssl-images-amazon.com/images/I/41MfHpRX1CL.jpg,https://pcpartpicker.com/product/RBK7YJ/gskill-memory-f314900cl9q16gbzl,DDR3,16,"[{""retailer"": ""ldlc.com"", ""price"": ""70"", ""url"": ""https://www.gputracker.eu/si-click/11/1951613/g-skill-ripjaws-x-series-16-go-2-x-8go-ddr3-1866-m""}]"
G.Skill Ripjaws Z 32 GB (4 x 8 GB) DDR3-1600 CL10 Memory (F3-12800CL10Q-32GBZL),https://m.media-amazon.com/images/I/41PwqQALIEL.jpg,https://pcpartpicker.com/product/kcXfrH/gskill-memory-f312800cl10q32gbzl,DDR3,32,"[{""retailer"": ""ldlc.com"", ""price"": ""118"", ""url"": ""https://www.gputracker.eu/si-click/11/1874331/g-skill-ripjaws-x-series-32-go-4-x-8-go-ddr3-1600-""}]"
G.Skill Sniper 8 GB (1 x 8 GB) DDR3-1600 CL9 Memory (F3-1600C9S-8GSR),https://m.media-amazon.com/images/I/41gDcG4qJUL.jpg,https://pcpartpicker.com/product/vgkD4D/gskill-memory-f31600c9s8gsr,DDR3,8,"[{""retailer"": ""ldlc.com"", ""price"": ""40"", ""url"": ""https://www.gputracker.eu/si-click/11/1951590/g-skill-sniper-8-go-2x-4go-ddr3-1600-mhz-cl9""}]"
G.Skill Sniper 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory (F3-12800CL9D-8GBSR),https://cdna.pcpartpicker.com/static/forever/images/product/53870520a82c12ed1c18453d753ba349.256p.jpg,https://pcpartpicker.com/product/89mLrH/gskill-memory-f312800cl9d8gbsr,DDR3,8,"[{""retailer"": ""ldlc.com"", ""price"": ""40"", ""url"": ""https://www.gputracker.eu/si-click/11/1951590/g-skill-sniper-8-go-2x-4go-ddr3-1600-mhz-cl9""}]"
G.Skill Sniper Low Voltage 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory (F3-12800CL9D-8GBSR2),https://cdna.pcpartpicker.com/static/forever/images/product/2ef4a4788394bcb58d55398ff17ba1ac.256p.jpg,https://pcpartpicker.com/product/d9DwrH/gskill-memory-f312800cl9d8gbsr2,DDR3,8,"[{""retailer"": ""ldlc.com"", ""price"": ""40"", ""url"": ""https://www.gputracker.eu/si-click/11/1951590/g-skill-sniper-8-go-2x-4go-ddr3-1600-mhz-cl9""}]"
HP 647909-B21 8 GB (1 x 8 GB) DDR3-1333 CL9 Memory (647909-B21),https://cdna.pcpartpicker.com/static/forever/images/product/c9af72b92d4a61a52d8748ff8f2825f6.256p.jpg,https://pcpartpicker.com/product/jhR48d/hp-memory-647909b21,DDR3,8,"[{""retailer"": ""jacob.de"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/11/1906309/server-zub-hp-ram-ddr3-8gb-1333mhz-cl9-ecc-g8-6479""}]"
Kingston KVR16N11/8 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (KVR16N11/8),https://cdna.pcpartpicker.com/static/forever/images/product/724dc0f64ada2b3e6cdb061fdb49043e.256p.jpg,https://pcpartpicker.com/product/m2PfrH/kingston-memory-kvr16n118,DDR3,8,"[{""retailer"": ""pskmegastore.com"", ""price"": ""45"", ""url"": ""https://www.gputracker.eu/si-click/11/2859424/kingston-technology-valueram-kvr16n118-module-de-m""}, {""retailer"": ""pskmegastore.com"", ""price"": ""49"", ""url"": ""https://www.gputracker.eu/si-click/11/3200162/kingston-technology-valueram-kvr16n118-module-de-m""}]"
Patriot G Series Sector 5 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory (PGV38G1600ELK),https://images-na.ssl-images-amazon.com/images/I/21f5K4-fnOL.jpg,https://pcpartpicker.com/product/hkBv6h/patriot-memory-pgv38g1600elk,DDR3,8,"[{""retailer"": ""pskmegastore.com"", ""price"": ""27"", ""url"": ""https://www.gputracker.eu/si-click/11/3040008/patriot-memory-ddr3-8gb-pc3-12800-1600mhz-dimm-mod""}, {""retailer"": ""pskmegastore.com"", ""price"": ""29"", ""url"": ""https://www.gputracker.eu/si-click/11/3127831/patriot-memory-8gb-pc3-12800-module-de-memoire-8-g""}, {""retailer"": ""pskmegastore.com"", ""price"": ""31"", ""url"": ""https://www.gputracker.eu/si-click/11/2919259/patriot-memory-ddr3-8gb-pc3-12800-1600mhz-dimm-mod""}, {""retailer"": ""pskmegastore.com"", ""price"": ""33"", ""url"": ""https://www.gputracker.eu/si-click/11/3159563/patriot-memory-8gb-c3-12800-module-de-memoire-8-go""}]"
Silicon Power SP008GBLTU160N02 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (SP008GBLTU160N02),https://m.media-amazon.com/images/I/41SMXa9Qu7L.jpg,https://pcpartpicker.com/product/2LkwrH/silicon-power-memory-sp008gbltu160n02,DDR3,8,"[{""retailer"": ""pskmegastore.com"", ""price"": ""26"", ""url"": ""https://www.gputracker.eu/si-click/11/2859189/silicon-power-ddr3-udimm-ram-memory-1600-mhz-cl11-""}, {""retailer"": ""jacob.de"", ""price"": ""34"", ""url"": ""https://www.gputracker.eu/si-click/11/1902095/so-ddr3-8gb-pc-1600-204pin-cl11-silicon-power-16-c""}, {""retailer"": ""jacob.de"", ""price"": ""36"", ""url"": ""https://www.gputracker.eu/si-click/11/1942237/ddr3-8gb-pc-1600-cl11-silicon-power-unbuffer-dimm-""}]"
Silicon Power SP008GLLTU160N02 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (SP008GLLTU160N02),https://cdna.pcpartpicker.com/static/forever/images/product/550d92d98bdc8787f043053ee67f417d.256p.jpg,https://pcpartpicker.com/product/szZ9TW/silicon-power-8-gb-1-x-8-gb-ddr3-1600-cl11-memory-sp008glltu160n02,DDR3,8,"[{""retailer"": ""pskmegastore.com"", ""price"": ""26"", ""url"": ""https://www.gputracker.eu/si-click/11/2859189/silicon-power-ddr3-udimm-ram-memory-1600-mhz-cl11-""}, {""retailer"": ""jacob.de"", ""price"": ""34"", ""url"": ""https://www.gputracker.eu/si-click/11/1902095/so-ddr3-8gb-pc-1600-204pin-cl11-silicon-power-16-c""}, {""retailer"": ""jacob.de"", ""price"": ""36"", ""url"": ""https://www.gputracker.eu/si-click/11/1942237/ddr3-8gb-pc-1600-cl11-silicon-power-unbuffer-dimm-""}]"
Silicon Power SP008GLSTU160N02 8 GB (1 x 8 GB) DDR3-1600 SODIMM CL11 Memory (SP008GLSTU160N02),https://cdna.pcpartpicker.com/static/forever/images/product/16190c8586beb58e26c5fe7aa9d98504.256p.jpg,https://pcpartpicker.com/product/C38bt6/silicon-power-8-gb-1-x-8-gb-ddr3-1600-cl11-memory-sp008glstu160n02,DDR3,8,"[{""retailer"": ""pskmegastore.com"", ""price"": ""26"", ""url"": ""https://www.gputracker.eu/si-click/11/2859189/silicon-power-ddr3-udimm-ram-memory-1600-mhz-cl11-""}, {""retailer"": ""jacob.de"", ""price"": ""34"", ""url"": ""https://www.gputracker.eu/si-click/11/1902095/so-ddr3-8gb-pc-1600-204pin-cl11-silicon-power-16-c""}, {""retailer"": ""jacob.de"", ""price"": ""36"", ""url"": ""https://www.gputracker.eu/si-click/11/1942237/ddr3-8gb-pc-1600-cl11-silicon-power-unbuffer-dimm-""}]"
ADATA XPG GAMMIX D45 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (AX4U36008G18I-DCBKD45),https://cdna.pcpartpicker.com/static/forever/images/product/58f02a71c0aa3c68cae04957b9774b04.256p.jpg,https://pcpartpicker.com/product/fMstt6/adata-xpg-gammix-d45-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-ax4u36008g18i-dcbkd45,DDR4,16,"[{""retailer"": ""infomaxparis.com"", ""price"": ""49"", ""url"": ""https://www.gputracker.eu/si-click/11/3748314/adata-xpg-spectrix-d35-rgb-ddr4-2x8gb-3600-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""49"", ""url"": ""https://www.gputracker.eu/si-click/11/3748315/adata-xpg-spectrix-d35-rgb-ddr4-2x8gb-3600-blanc""}, {""retailer"": ""pskmegastore.com"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/11/2859755/adata-ax4u36008g17h-dc50r-xpg-rog-spectrix-d50-rgb""}]"
ADATA XPG GAMMIX D45 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (AX4U36008G18I-DCWHD45),https://m.media-amazon.com/images/I/41Dq7d4V7RL.jpg,https://pcpartpicker.com/product/yb3gXL/adata-xpg-gammix-d45-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-ax4u36008g18i-dcwhd45,DDR4,16,"[{""retailer"": ""infomaxparis.com"", ""price"": ""49"", ""url"": ""https://www.gputracker.eu/si-click/11/3748314/adata-xpg-spectrix-d35-rgb-ddr4-2x8gb-3600-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""49"", ""url"": ""https://www.gputracker.eu/si-click/11/3748315/adata-xpg-spectrix-d35-rgb-ddr4-2x8gb-3600-blanc""}, {""retailer"": ""pskmegastore.com"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/11/2859755/adata-ax4u36008g17h-dc50r-xpg-rog-spectrix-d50-rgb""}]"
ADATA XPG SPECTRIX D50 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory (AX4U36008G18I-DT50),https://cdna.pcpartpicker.com/static/forever/images/product/3e41c18814baef372843d3ab4c5ad72f.256p.jpg,https://pcpartpicker.com/product/J7QcCJ/adata-xpg-spectrix-d50-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-ax4u36008g18i-dt50,DDR4,16,"[{""retailer"": ""infomaxparis.com"", ""price"": ""49"", ""url"": ""https://www.gputracker.eu/si-click/11/3748314/adata-xpg-spectrix-d35-rgb-ddr4-2x8gb-3600-noir""}, {""retailer"": ""infomaxparis.com"", ""price"": ""49"", ""url"": ""https://www.gputracker.eu/si-click/11/3748315/adata-xpg-spectrix-d35-rgb-ddr4-2x8gb-3600-blanc""}, {""retailer"": ""pskmegastore.com"", ""price"": ""81"", ""url"": ""https://www.gputracker.eu/si-click/11/2859755/adata-ax4u36008g17h-dc50r-xpg-rog-spectrix-d50-rgb""}]"
Corsair CORSAIR Vengeance LED 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMU16GX4M2C3000C16R 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory (CMU16GX4M2C3000C16R),https://images-eu.ssl-images-amazon.com/images/I/41P35cK12wL.jpg,https://pcpartpicker.com/product/N9CD4D/corsair-vengeance-led-16gb-2-x-8gb-ddr4-3000-memory-cmu16gx4m2c3000c16r,DDR4,16,"[{""retailer"": ""pskmegastore.com"", ""price"": ""41"", ""url"": ""https://www.gputracker.eu/si-click/11/2859461/corsair-vengeance-lpx-16gb-ddr4-3000mhz-module-de-""}, {""retailer"": ""ldlc.com"", ""price"": ""44"", ""url"": ""https://www.gputracker.eu/si-click/11/1874031/corsair-vengeance-lpx-series-low-profile-16-go-ddr""}, {""retailer"": ""pskmegastore.com"", ""price"": ""51"", ""url"": ""https://www.gputracker.eu/si-click/11/2859593/corsair-vengeance-lpx-cmk16gx4m2d3000c16-module-de""}, {""retailer"": ""ldlc.com"", ""price"": ""54"", ""url"": ""https://www.gputracker.eu/si-click/11/1874066/corsair-vengeance-lpx-series-low-profile-16-go-2x-""}, {""retailer"": ""ldlc.com"", ""price"": ""54"", ""url"": ""https://www.gputracker.eu/si-click/11/1874092/corsair-vengeance-lpx-series-low-profile-16-go-2x-""}, {""retailer"": ""ldlc.com"", ""price"": ""76"", ""url"": ""https://www.gputracker.eu/si-click/11/2172491/corsair-vengeance-rgb-pro-series-16-go-2x-8-go-ddr""}]"
