name,product_code,brand,image,url,socket,size,ram_slots,ram_type
Asus TUF GAMING B450M-PRO S Micro ATX AM4 Motherboard (TUF GAMING B450M-PRO S),TUF GAMING B450M-PRO S,Asus,https://m.media-amazon.com/images/I/41JI2lPIFiL.jpg,https://pcpartpicker.com/product/kVzFf7/asus-tuf-gaming-b450m-pro-s-micro-atx-am4-motherboard-tuf-gaming-b450m-pro-s,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte GA-AX370M-DS3H Micro ATX AM4 Motherboard (GA-AX370M-DS3H),GA-AX370M-DS3H,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/fe25d9f2272e22382a44175dd1b3d7e1.256p.jpg,https://pcpartpicker.com/product/gFbwrH/gigabyte-ga-ax370m-ds3h-micro-atx-am4-motherboard-ga-ax370m-ds3h,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Asus PRIME A320M-E Micro ATX AM4 Motherboard (PRIME A320M-E),PRIME A320M-E,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/6bf00f17b159206b3c22419090fea3c7.256p.jpg,https://pcpartpicker.com/product/wJddnQ/asus-prime-a320m-e-micro-atx-am4-motherboard-prime-a320m-e,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock X470 Taichi ATX AM4 Motherboard (X470 Taichi),X470 Taichi,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/e676befe5917bc8a763d340006a082fd.256p.jpg,https://pcpartpicker.com/product/NGbwrH/asrock-x470-taichi-atx-am4-motherboard-x470-taichi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B450M PRO-M2 Micro ATX AM4 Motherboard (B450M PRO-M2),B450M PRO-M2,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/ef675852c52dc65806e9e2edf192436c.256p.jpg,https://pcpartpicker.com/product/tGw7YJ/msi-b450m-pro-m2-micro-atx-am4-motherboard-b450m-pro-m2,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte X470 AORUS GAMING 7 WIFI ATX AM4 Motherboard (X470 AORUS GAMING 7 WIFI),X470 AORUS GAMING 7 WIFI,Gigabyte,https://m.media-amazon.com/images/I/619dLHD5zPL.jpg,https://pcpartpicker.com/product/3mm323/gigabyte-x470-aorus-gaming-7-wifi-atx-am4-motherboard-x470-aorus-gaming-7-wifi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock B550 PG Riptide ATX AM4 Motherboard (B550 PG RIPTIDE),B550 PG RIPTIDE,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/3bf59da471d4483317639c41ebc86761.256p.jpg,https://pcpartpicker.com/product/Hn8bt6/asrock-b550-pg-riptide-atx-am4-motherboard-b550-pg-riptide,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Colorful CVN X570M GAMING FROZEN V14 Micro ATX AM4 Motherboard (CVN X570M GAMING FROZEN V14),CVN X570M GAMING FROZEN V14,Colorful,https://cdna.pcpartpicker.com/static/forever/images/product/625387ce0a424c7dd44ce871060bfea9.256p.jpg,https://pcpartpicker.com/product/Fh6qqs/colorful-cvn-x570m-gaming-frozen-v14-micro-atx-am4-motherboard-cvn-x570m-gaming-frozen-v14,AM4,ATX,n/a,DDR4
MSI PRO B550-P GEN3 ATX AM4 Motherboard (PRO B550-P GEN3),PRO B550-P GEN3,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/881123709f9b9e9139596364dbcad25e.256p.jpg,https://pcpartpicker.com/product/LJYmP6/msi-pro-b550-p-gen3-atx-am4-motherboard-pro-b550-p-gen3,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte X470 AORUS GAMING 5 WIFI ATX AM4 Motherboard (X470 AORUS GAMING 5 WIFI),X470 AORUS GAMING 5 WIFI,Gigabyte,https://m.media-amazon.com/images/I/61ji1DJhLmL.jpg,https://pcpartpicker.com/product/zytQzy/gigabyte-x470-aorus-gaming-5-wifi-atx-am4-motherboard-x470-aorus-gaming-5-wifi,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte A520M DS3H AC Micro ATX AM4 Motherboard (GA-A520M-DS3H-AC),GA-A520M-DS3H-AC,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/81d8a7588cf998859f2c5639cf5d33e1.256p.jpg,https://pcpartpicker.com/product/mD9tt6/gigabyte-a520m-ds3h-ac-micro-atx-am4-motherboard-ga-a520m-ds3h-ac,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI X470 GAMING PRO CARBON ATX AM4 Motherboard (X470 GAMING PRO CARBON),X470 GAMING PRO CARBON,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/dcb6611f58da74d1a2fbc3425e093cb1.256p.jpg,https://pcpartpicker.com/product/svdxFT/msi-x470-gaming-pro-carbon-atx-am4-motherboard-x470-gaming-pro-carbon,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock X570 Phantom Gaming 4S ATX AM4 Motherboard (X570 Phantom Gaming 4S),X570 Phantom Gaming 4S,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/b107789d191f4e9384d912bec0dc1ce8.256p.jpg,https://pcpartpicker.com/product/cvhmP6/asrock-x570-phantom-gaming-4s-atx-am4-motherboard-x570-phantom-gaming-4s,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte X570 AORUS PRO ATX AM4 Motherboard (X570 AORUS PRO),X570 AORUS PRO,Gigabyte,https://m.media-amazon.com/images/I/41h6pPmdmPL.jpg,https://pcpartpicker.com/product/fHxbt6/gigabyte-x570-aorus-pro-atx-am4-motherboard-x570-aorus-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI A520M PRO Micro ATX AM4 Motherboard (A520M PRO),A520M PRO,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/bebf7f3753bcd742a851a0928e10d3f5.256p.jpg,https://pcpartpicker.com/product/Zs4BD3/msi-a520m-pro-micro-atx-am4-motherboard-a520m-pro,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B350 GAMING PLUS ATX AM4 Motherboard (B350 GAMING PLUS),B350 GAMING PLUS,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/e3dcf42f7e13644abaa6a53fdd38d3e4.256p.jpg,https://pcpartpicker.com/product/BDRFf7/msi-b350-gaming-plus-atx-am4-motherboard-b350-gaming-plus,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B450M MORTAR Micro ATX AM4 Motherboard (B450M MORTAR),B450M MORTAR,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/e4d37ed51507e14a982aea0501f1a44c.256p.jpg,https://pcpartpicker.com/product/FZvbt6/msi-b450m-mortar-atx-am4-motherboard-b450m-mortar,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B450M BAZOOKA V2 Micro ATX AM4 Motherboard (B450M BAZOOKA V2),B450M BAZOOKA V2,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/c601a5ff1be00797abc7ad53aae5aab4.256p.jpg,https://pcpartpicker.com/product/XXKcCJ/msi-b450m-bazooka-v2-micro-atx-am4-motherboard-b450m-bazooka-v2,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI MEG B550 UNIFY ATX AM4 Motherboard (MEG B550 UNIFY),MEG B550 UNIFY,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/4f635aa82319c4a555b140c7e765ec95.256p.jpg,https://pcpartpicker.com/product/NgDkcf/msi-meg-b550-unify-atx-am4-motherboard-meg-b550-unify,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Biostar A520MH Micro ATX AM4 Motherboard (A520MH),A520MH,Biostar,https://cdna.pcpartpicker.com/static/forever/images/product/e6d32be3723c51f9bf166912f63f80eb.256p.jpg,https://pcpartpicker.com/product/w9mFf7/biostar-a520mh-micro-atx-am4-motherboard-a520mh,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock X570D4U-2L2T Micro ATX AM4 Motherboard (X570D4U-2L2T),X570D4U-2L2T,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/19e154c882e3b23d818da6f10b3e87ba.256p.jpg,https://pcpartpicker.com/product/fBK2FT/asrock-x570d4u-2l2t-micro-atx-am4-motherboard-x570d4u-2l2t,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B550M GAMING Micro ATX AM4 Motherboard (B550M GAMING),B550M GAMING,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/d1f6224000a91aaffc09b011516bede0.256p.jpg,https://pcpartpicker.com/product/NG4BD3/gigabyte-b550m-gaming-micro-atx-am4-motherboard-b550m-gaming,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI A320M PRO-VH PLUS Micro ATX AM4 Motherboard (A320M PRO-VH PLUS),A320M PRO-VH PLUS,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/fcb50bd1654eeb1f5b723e3c3fb03647.256p.jpg,https://pcpartpicker.com/product/Md4NnQ/msi-a320m-pro-vh-plus-micro-atx-am4-motherboard-a320m-pro-vh-plus,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Gigabyte GA-AB350-Gaming ATX AM4 Motherboard (GA-AB350-Gaming),GA-AB350-Gaming,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/e26097343d4bc418b55c291ad2870ee7.256p.jpg,https://pcpartpicker.com/product/WWdFf7/gigabyte-ga-ab350-gaming-atx-am4-motherboard-ga-ab350-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-AX370-GAMING 5 ATX AM4 Motherboard (GA-AX370-GAMING 5),GA-AX370-GAMING 5,Gigabyte,https://m.media-amazon.com/images/I/51TaP-OIwEL.jpg,https://pcpartpicker.com/product/bWdFf7/gigabyte-ga-ax370-gaming-5-atx-am4-motherboard-ga-ax370-gaming-5,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI X470 GAMING PRO ATX AM4 Motherboard (X470 GAMING PRO),X470 GAMING PRO,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/470671de5c12b7d59f060f016dab3c6a.256p.jpg,https://pcpartpicker.com/product/8Wzkcf/msi-x470-gaming-pro-atx-am4-motherboard-x470-gaming-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Asus Pro WS X570-ACE ATX AM4 Motherboard (Pro WS X570-ACE),Pro WS X570-ACE,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/9272c6b3390c5ae9d4aecfee85bb45fa.256p.jpg,https://pcpartpicker.com/product/n7PgXL/asus-pro-ws-x570-ace-atx-am4-motherboard-pro-ws-x570-ace,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock A320M-DVS R4.0 Micro ATX AM4 Motherboard (A320M-DVS R4.0),A320M-DVS R4.0,ASRock,https://m.media-amazon.com/images/I/51kwUOI8xJL.jpg,https://pcpartpicker.com/product/3yBhP6/asrock-a320m-dvs-r40-micro-atx-am4-motherboard-a320m-dvs-r40,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 32GB (UDIMM)",DDR4
Gigabyte A520M AORUS ELITE Micro ATX AM4 Motherboard (A520M AORUS ELITE),A520M AORUS ELITE,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/c161caf12ae0211db60b753078e17fb6.256p.jpg,https://pcpartpicker.com/product/wMtKHx/gigabyte-a520m-aorus-elite-micro-atx-am4-motherboard-a520m-aorus-elite,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock X470 Master SLI/AC ATX AM4 Motherboard (X470 Master SLI/AC),X470 Master SLI/AC,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/1e55d46e97ca6759c77c6ee07b4f3efa.256p.jpg,https://pcpartpicker.com/product/nQc48d/asrock-x470-master-sliac-atx-am4-motherboard-x470-master-sliac,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B350M MORTAR Micro ATX AM4 Motherboard (B350M MORTAR),B350M MORTAR,MSI,https://images-eu.ssl-images-amazon.com/images/I/51619GzywSL.jpg,https://pcpartpicker.com/product/XZCrxr/msi-b350m-mortar-micro-atx-am4-motherboard-b350m-mortar,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B550M PRO-VDH Micro ATX AM4 Motherboard (B550M PRO-VDH),B550M PRO-VDH,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/cd4ef210d3d8dfca5503e8b301064744.256p.jpg,https://pcpartpicker.com/product/DLcG3C/msi-b550m-pro-vdh-micro-atx-am4-motherboard-b550m-pro-vdh,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Asus ROG STRIX B450-E GAMING ATX AM4 Motherboard (ROG STRIX B450-E GAMING),ROG STRIX B450-E GAMING,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/584a5f1af581d01cbe14fed6164c03c3.256p.jpg,https://pcpartpicker.com/product/nptQzy/asus-rog-strix-b450-e-gaming-atx-am4-motherboard-rog-strix-b450-e-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI B450M PRO-VDH PLUS Micro ATX AM4 Motherboard (B450M PRO-VDH PLUS),B450M PRO-VDH PLUS,MSI,https://m.media-amazon.com/images/I/61EJLvvM5WL.jpg,https://pcpartpicker.com/product/DvPKHx/msi-b450m-pro-vdh-plus-micro-atx-am4-motherboard-b450m-pro-vdh-plus,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Asus TUF B450-Pro Gaming ATX AM4 Motherboard (B450-Pro Gaming),B450-Pro Gaming,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/2b1307ed5382ce8896b27905534c7a6b.256p.jpg,https://pcpartpicker.com/product/gwcRsY/asus-tuf-b450-pro-gaming-atx-am4-motherboard-b450-pro-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI B450M PRO-VDH Micro ATX AM4 Motherboard (B450M PRO-VDH),B450M PRO-VDH,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/3f03c851fd04586ac9d00d4a153d4980.256p.jpg,https://pcpartpicker.com/product/mC97YJ/msi-b450m-pro-vdh-micro-atx-am4-motherboard-b450m-pro-vdh,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Biostar B450MHP Micro ATX AM4 Motherboard (B450MHP),B450MHP,Biostar,https://cdna.pcpartpicker.com/static/forever/images/product/fd570bc9e28a9e1dd8ff3479e3893180.256p.jpg,https://pcpartpicker.com/product/x9jBD3/biostar-b450mhp-micro-atx-am4-motherboard-b450mhp,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 32GB (UDIMM)",DDR4
Gigabyte B550M S2H Micro ATX AM4 Motherboard (B550M S2H),B550M S2H,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/8534c6e8baa15926be151d31ae0f58ef.256p.jpg,https://pcpartpicker.com/product/nQbCmG/gigabyte-b550m-s2h-micro-atx-am4-motherboard-b550m-s2h,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
MSI X370 GAMING PLUS ATX AM4 Motherboard (X370 GAMING PLUS),X370 GAMING PLUS,MSI,https://images-eu.ssl-images-amazon.com/images/I/512X-0Nnp-L.jpg,https://pcpartpicker.com/product/dCx9TW/msi-x370-gaming-plus-atx-am4-motherboard-x370-gaming-plus,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
MSI MEG B550 UNIFY-X ATX AM4 Motherboard (MEG B550 UNIFY-X),MEG B550 UNIFY-X,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/31140f5436a0a0a255c3ad661944f07d.256p.jpg,https://pcpartpicker.com/product/LwGnTW/msi-meg-b550-unify-x-atx-am4-motherboard-meg-b550-unify-x,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock A520M/ac Micro ATX AM4 Motherboard (A520M/ac),A520M/ac,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/0382553ae32e0d683d87ed07529361e5.256p.jpg,https://pcpartpicker.com/product/jfzFf7/asrock-a520mac-micro-atx-am4-motherboard-a520mac,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-AX370-Gaming K7 ATX AM4 Motherboard (GA-AX370-Gaming K7),GA-AX370-Gaming K7,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/0f19f36c7a0467cf792f93e131bfab43.256p.jpg,https://pcpartpicker.com/product/jf4NnQ/gigabyte-ga-ax370-gaming-k7-atx-am4-motherboard-ga-ax370-gaming-k7,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte X570S AORUS PRO AX ATX AM4 Motherboard (X570S AORUS PRO AX),X570S AORUS PRO AX,Gigabyte,https://m.media-amazon.com/images/I/41Gbc8wX-jL.jpg,https://pcpartpicker.com/product/YGFbt6/gigabyte-x570s-aorus-pro-ax-atx-am4-motherboard-x570s-aorus-pro-ax,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Asus PRIME A520M-A/CSM Micro ATX AM4 Motherboard (PRIME A520M-A/CSM),PRIME A520M-A/CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/fe72189a9e2059607c90035cbb663593.256p.jpg,https://pcpartpicker.com/product/xngQzy/asus-prime-a520m-acsm-micro-atx-am4-motherboard-prime-a520m-acsm,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte X570S AORUS ELITE ATX AM4 Motherboard (X570S AORUS ELITE),X570S AORUS ELITE,Gigabyte,https://m.media-amazon.com/images/I/416vKfrCvsL.jpg,https://pcpartpicker.com/product/LvzhP6/gigabyte-x570s-aorus-elite-atx-am4-motherboard-x570s-aorus-elite,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B550M AORUS PRO AX Micro ATX AM4 Motherboard (B550M AORUS PRO AX),B550M AORUS PRO AX,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/ea6f903c1b15ab06b1f0062a6c6f1eb2.256p.jpg,https://pcpartpicker.com/product/BBqPxr/gigabyte-b550m-aorus-pro-ax-micro-atx-am4-motherboard-b550m-aorus-pro-ax,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock AB350M Micro ATX AM4 Motherboard (AB350M),AB350M,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/c672a5e2471ff72b047bb35f82dba417.256p.jpg,https://pcpartpicker.com/product/sfcMnQ/asrock-ab350m-micro-atx-am4-motherboard-ab350m,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 32GB (UDIMM)",DDR4
ASRock Fatal1ty AB350 Gaming K4 ATX AM4 Motherboard (Fatal1ty AB350 Gaming K4),Fatal1ty AB350 Gaming K4,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/53d383c99f4d9232f0c3bb3de126d03d.256p.jpg,https://pcpartpicker.com/product/CczZxr/asrock-fatal1ty-ab350-gaming-k4-atx-quad-cpu-am4-motherboard-fatal1ty-ab350-gaming-k4,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock X570D4U Micro ATX AM4 Motherboard (X570D4U),X570D4U,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/18b223d3b65952f5e9da956ae905f6f3.256p.jpg,https://pcpartpicker.com/product/4WpmP6/asrock-x570d4u-micro-atx-am4-motherboard-x570d4u,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock X470D4U Micro ATX AM4 Motherboard (X470D4U),X470D4U,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/2cef717c28f211dc57c07dfab2727a72.256p.jpg,https://pcpartpicker.com/product/kWWfrH/asrock-x470d4u-micro-atx-am4-motherboard-x470d4u,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
ASRock A320M Pro4 Micro ATX AM4 Motherboard (A320M Pro4),A320M Pro4,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/38aa3600b006e92ac2eacb2d49e8ecf2.256p.jpg,https://pcpartpicker.com/product/c7bkcf/asrock-a320m-pro4-micro-atx-am4-motherboard-a320m-pro4,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 64GB (UDIMM)",DDR4
Gigabyte GA-AX370-Gaming ATX AM4 Motherboard (GA-AX370-Gaming),GA-AX370-Gaming,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/ebcbb5749b835581f809078f72b6de52.256p.jpg,https://pcpartpicker.com/product/dQ4NnQ/gigabyte-ga-ax370-gaming-atx-am4-motherboard-ga-ax370-gaming,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
Biostar B550MX/E PRO Micro ATX AM4 Motherboard (B550MX/E PRO),B550MX/E PRO,Biostar,https://m.media-amazon.com/images/I/41aw-JfXNPS.jpg,https://pcpartpicker.com/product/98Fbt6/biostar-b550mxe-pro-micro-atx-am4-motherboard-b550mxe-pro,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
MSI A520M PRO-VH Micro ATX AM4 Motherboard (A520M PRO-VH),A520M PRO-VH,MSI,https://cdna.pcpartpicker.com/static/forever/images/product/3f0f1f209d64cb4747e75479629c802c.256p.jpg,https://pcpartpicker.com/product/2XpzK8/msi-a520m-pro-vh-micro-atx-am4-motherboard-a520m-pro-vh,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
MSI X370 XPOWER GAMING TITANIUM ATX AM4 Motherboard (X370 XPOWER GAMING TITANIUM),X370 XPOWER GAMING TITANIUM,MSI,https://m.media-amazon.com/images/I/61UoWI6En8L.jpg,https://pcpartpicker.com/product/vgx9TW/msi-x370-xpower-gaming-titanium-atx-am4-motherboard-x370-xpower-gaming-titanium,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
EVGA X570 FTW WIFI ATX AM4 Motherboard (121-VR-A577-KR),121-VR-A577-KR,EVGA,https://m.media-amazon.com/images/I/51sW2ANqp9L.jpg,https://pcpartpicker.com/product/GHD7YJ/evga-x570-ftw-wifi-atx-am4-motherboard-121-vr-a577-kr,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte GA-AX370-Gaming K5 ATX AM4 Motherboard (GA-AX370-Gaming K5),GA-AX370-Gaming K5,Gigabyte,https://m.media-amazon.com/images/I/41c-ZnM-lOL.jpg,https://pcpartpicker.com/product/xQQRsY/gigabyte-ga-ax370-gaming-k5-atx-am4-motherboard-ga-ax370-gaming-k5,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (Non-ECC), max. 64GB (UDIMM)",DDR4
ASRock A320M-DGS Micro ATX AM4 Motherboard (A320M-DGS),A320M-DGS,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/e9bd979af5ffc26f1a250223b25050e2.256p.jpg,https://pcpartpicker.com/product/6qZ2FT/asrock-a320m-dgs-micro-atx-am4-motherboard-a320m-dgs,AM4,ATX,"2x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 32GB (UDIMM)",DDR4
Asus CROSSHAIR VI HERO (WI-FI AC) ATX AM4 Motherboard (CROSSHAIR VI HERO (WI-FI AC)),CROSSHAIR VI HERO (WI-FI AC,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/918573bf9d925e5a1a502dc355dfce8a.256p.jpg,https://pcpartpicker.com/product/qRcMnQ/asus-crosshair-vi-hero-wi-fi-ac-atx-am4-motherboard-crosshair-vi-hero-wi-fi-ac,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
Gigabyte B550 AORUS PRO AX ATX AM4 Motherboard (B550 AORUS PRO AX),B550 AORUS PRO AX,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/9e69dc7f3a9c5f7f44040d7e568e12cd.256p.jpg,https://pcpartpicker.com/product/TMLwrH/gigabyte-b550-aorus-pro-ax-atx-am4-motherboard-b550-aorus-pro-ax,AM4,ATX,"4x DDR4 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 128GB (UDIMM)",DDR4
