name,image,url,size,offers
Lian Li LANCOOL 215 ATX Mid Tower Case (LANCOOL 215 BLACK),https://cdna.pcpartpicker.com/static/forever/images/product/130d96ea79023c8e2b209551f02fc5b4.256p.jpg,https://pcpartpicker.com/product/YCH8TW/lian-li-lancool-215-atx-mid-tower-case-lancool-215-black,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1376969/lian-li-lancool-215-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/7/3709387/lian-cool-215wt-lian-li-lancool-215-midi-tower-arg""}]"
Lian Li LANCOOL 215 ATX Mid Tower Case (LANCOOL 215 W),https://cdna.pcpartpicker.com/static/forever/images/product/293fc9c60376f63f95138eb8f7a5b1fc.256p.jpg,https://pcpartpicker.com/product/VJZ9TW/lian-li-lancool-215-atx-mid-tower-case-lancool-215-w,ATX,"[{""retailer"": ""ldlc.com"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/1376969/lian-li-lancool-215-blanc""}, {""retailer"": ""reichelt.de"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/7/3709387/lian-cool-215wt-lian-li-lancool-215-midi-tower-arg""}]"
MSI MAG FORGE 100M ATX Mid Tower Case (MAG FORGE 100M),https://cdna.pcpartpicker.com/static/forever/images/product/373aae50becfe52d054158c7436830cf.256p.jpg,https://pcpartpicker.com/product/gk2WGX/msi-mag-forge-100m-atx-mid-tower-case-mag-forge-100m,ATX,"[{""retailer"": ""infomaxparis.com"", ""price"": ""55"", ""url"": ""https://www.gputracker.eu/si-click/7/1085367/msi-mag-forge-100m-noir""}, {""retailer"": ""computeruniverse.net"", ""price"": ""60"", ""url"": ""https://www.gputracker.eu/si-click/7/3639013/msi-mag-forge-100m-midi-tower-gaming-gehause-echtg""}, {""retailer"": ""infomaxparis.com"", ""price"": ""104"", ""url"": ""https://www.gputracker.eu/si-click/7/2774264/kit-upgrade-msi-msi-mag-forge-100m-msi-mag-a650bn""}]"
Fractal Design Pop Mini Air MicroATX Mid Tower Case (FD-C-POR1M-06),https://cdna.pcpartpicker.com/static/forever/images/product/6bd2cbaf780aea720a3b8a53d80ce635.256p.jpg,https://pcpartpicker.com/product/gx3gXL/fractal-design-pop-mini-air-microatx-mid-tower-case-fd-c-por1m-06,MicroATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639149/fractal-design-pop-mini-air-rgb-black-fenster-matx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639141/fractal-design-pop-mini-air-rgb-white-mit-fenster-""}]"
Fractal Design Pop Mini Air MicroATX Mid Tower Case (FD-C-POR1M-01),https://cdna.pcpartpicker.com/static/forever/images/product/2769d6540b4d4a8eafe586606b7d8f31.256p.jpg,https://pcpartpicker.com/product/qJrRsY/fractal-design-pop-mini-air-microatx-mid-tower-case-fd-c-por1m-01,MicroATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639149/fractal-design-pop-mini-air-rgb-black-fenster-matx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639141/fractal-design-pop-mini-air-rgb-white-mit-fenster-""}]"
Fractal Design Pop Air RGB ATX Mid Tower Case (FD-C-POR1A-06),https://cdna.pcpartpicker.com/static/forever/images/product/afcf290a91379b52360c7db562567b6f.256p.jpg,https://pcpartpicker.com/product/mpcG3C/fractal-design-pop-air-rgb-atx-mid-tower-case-fd-c-por1a-06,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639168/fractal-design-pop-air-rgb-magenta-core-seitenfens""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639159/fractal-design-pop-air-rgb-white-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639138/fractal-design-pop-air-rgb-cyan-core-mit-seitenfen""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639149/fractal-design-pop-mini-air-rgb-black-fenster-matx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/7/3639134/fractal-design-pop-air-rgb-black-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639169/fractal-design-pop-air-rgb-orange-core-seitenfenst""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639141/fractal-design-pop-mini-air-rgb-white-mit-fenster-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""114"", ""url"": ""https://www.gputracker.eu/si-click/7/3639268/fractal-design-pop-xl-air-rgb-black-mit-seitenfens""}, {""retailer"": ""ldlc.com"", ""price"": ""120"", ""url"": ""https://www.gputracker.eu/si-click/7/2566343/fractal-design-pop-air-rgb-tg-blanc""}, {""retailer"": ""computeruniverse.net"", ""price"": ""124"", ""url"": ""https://www.gputracker.eu/si-click/7/3639240/fractal-design-pop-xl-air-rgb-white-mit-seitenfens""}]"
Thermaltake The Tower 100 Mini ITX Tower Case (CA-1R3-00S1WN-00),https://cdna.pcpartpicker.com/static/forever/images/product/a7371493c0aec17548f709931cf322c0.256p.jpg,https://pcpartpicker.com/product/N8KKHx/thermaltake-the-tower-100-mini-itx-tower-case-ca-1r3-00s1wn-00,ITX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639124/thermaltake-the-tower-100-mini-tower-mini-itx-geha""}]"
Thermaltake The Tower 100 Mini ITX Tower Case (CA-1R3-00SCWN-00),https://cdna.pcpartpicker.com/static/forever/images/product/ea5ff8528060a12a18a58ded046c755b.256p.jpg,https://pcpartpicker.com/product/rKzhP6/thermaltake-the-tower-100-mini-itx-tower-case-ca-1r3-00scwn-00,ITX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639124/thermaltake-the-tower-100-mini-tower-mini-itx-geha""}]"
Thermaltake The Tower 100 Mini ITX Tower Case (CA-1R3-00SBWN-00),https://cdna.pcpartpicker.com/static/forever/images/product/b04cce7643ce8efafc41ce892320cfb0.256p.jpg,https://pcpartpicker.com/product/Rgytt6/thermaltake-the-tower-100-mini-itx-tower-case-ca-1r3-00sbwn-00,ITX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639124/thermaltake-the-tower-100-mini-tower-mini-itx-geha""}]"
Thermaltake The Tower 100 Mini ITX Tower Case (CA-1R3-00SDWN-00),https://cdna.pcpartpicker.com/static/forever/images/product/17aa11ecd8f12932677b86fa715d2fd2.256p.jpg,https://pcpartpicker.com/product/xy2WGX/thermaltake-the-tower-100-mini-itx-tower-case-ca-1r3-00sdwn-00,ITX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639124/thermaltake-the-tower-100-mini-tower-mini-itx-geha""}]"
Corsair 2000D AIRFLOW Mini ITX Tower Case (CC-9011244-WW),https://cdna.pcpartpicker.com/static/forever/images/product/d517321b70d83d388f4ab5c86af1a888.256p.jpg,https://pcpartpicker.com/product/3gn9TW/corsair-2000d-airflow-mini-itx-tower-case-cc-9011244-ww,ITX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/7/3639105/corsair-2000d-airflow-wei-mini-tower-itx-gaming-ge""}, {""retailer"": ""computeruniverse.net"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/7/3639104/corsair-2000d-airflow-schwarz-mini-tower-itx-gamin""}]"
Corsair 2000D AIRFLOW Mini ITX Tower Case (CC-9011245-WW),https://cdna.pcpartpicker.com/static/forever/images/product/61cfb5b5d2424d4421388332616af695.256p.jpg,https://pcpartpicker.com/product/RYdG3C/corsair-2000d-airflow-mini-itx-tower-case-cc-9011245-ww,ITX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/7/3639105/corsair-2000d-airflow-wei-mini-tower-itx-gaming-ge""}, {""retailer"": ""computeruniverse.net"", ""price"": ""92"", ""url"": ""https://www.gputracker.eu/si-click/7/3639104/corsair-2000d-airflow-schwarz-mini-tower-itx-gamin""}]"
Asus TUF Gaming GT301 ATX Mid Tower Case (TUF Gaming GT301),https://m.media-amazon.com/images/I/41JdgNFfbrL.jpg,https://pcpartpicker.com/product/8HFKHx/asus-tuf-gaming-gt301-atx-mid-tower-case-tuf-gaming-gt301,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""91"", ""url"": ""https://www.gputracker.eu/si-click/7/3639112/asus-tuf-gaming-gt301-atx-midi-tower-gaming-gehaus""}]"
NZXT H5 Flow ATX Mid Tower Case (CC-H51FB-01),https://cdna.pcpartpicker.com/static/forever/images/product/84cb77175187296029f50f8bf6ca6960.256p.jpg,https://pcpartpicker.com/product/RY4Ycf/nzxt-h5-flow-atx-mid-tower-case-cc-h51fb-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/3639119/nzxt-h5-flow-2024-midi-tower-atx-gehause-wei-mit-s""}, {""retailer"": ""computeruniverse.net"", ""price"": ""88"", ""url"": ""https://www.gputracker.eu/si-click/7/3639113/nzxt-h5-flow-2024-midi-tower-atx-gehause-schwarz-m""}, {""retailer"": ""reichelt.de"", ""price"": ""95"", ""url"": ""https://www.gputracker.eu/si-click/7/3554520/nzxt-cc-h52fb-01-nzxt-h5-flow-black""}, {""retailer"": ""reichelt.de"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3554521/nzxt-cc-h52fw-01-nzxt-h5-flow-white""}, {""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639129/nzxt-h5-flow-midi-tower-atx-gehause-weiss-mit-sich""}, {""retailer"": ""reichelt.de"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3547949/nzxt-cc-h51fw-01-nzxt-h5-flow-white""}, {""retailer"": ""ldlc.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/7/3377531/nzxt-h5-flow-blanc-2024""}, {""retailer"": ""ldlc.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/7/3377532/nzxt-h5-flow-noir-2024""}, {""retailer"": ""computeruniverse.net"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3639179/nzxt-h5-flow-rgb-white-midi-tower-atx-gehause-mit-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3639215/nzxt-h5-flow-rgb-2024-midi-tower-atx-gehause-schwa""}]"
NZXT H5 Flow ATX Mid Tower Case (CC-H51FW-01),https://cdna.pcpartpicker.com/static/forever/images/product/6c58fbf47cba2aca9c9a56ff028fe5d9.256p.jpg,https://pcpartpicker.com/product/92pzK8/nzxt-h5-flow-atx-mid-tower-case-cc-h51fw-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/3639119/nzxt-h5-flow-2024-midi-tower-atx-gehause-wei-mit-s""}, {""retailer"": ""computeruniverse.net"", ""price"": ""88"", ""url"": ""https://www.gputracker.eu/si-click/7/3639113/nzxt-h5-flow-2024-midi-tower-atx-gehause-schwarz-m""}, {""retailer"": ""reichelt.de"", ""price"": ""95"", ""url"": ""https://www.gputracker.eu/si-click/7/3554520/nzxt-cc-h52fb-01-nzxt-h5-flow-black""}, {""retailer"": ""reichelt.de"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3554521/nzxt-cc-h52fw-01-nzxt-h5-flow-white""}, {""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639129/nzxt-h5-flow-midi-tower-atx-gehause-weiss-mit-sich""}, {""retailer"": ""reichelt.de"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3547949/nzxt-cc-h51fw-01-nzxt-h5-flow-white""}, {""retailer"": ""ldlc.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/7/3377531/nzxt-h5-flow-blanc-2024""}, {""retailer"": ""ldlc.com"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/7/3377532/nzxt-h5-flow-noir-2024""}, {""retailer"": ""computeruniverse.net"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3639179/nzxt-h5-flow-rgb-white-midi-tower-atx-gehause-mit-""}, {""retailer"": ""computeruniverse.net"", ""price"": ""110"", ""url"": ""https://www.gputracker.eu/si-click/7/3639215/nzxt-h5-flow-rgb-2024-midi-tower-atx-gehause-schwa""}]"
Fractal Design Pop Air ATX Mid Tower Case (FD-C-POA1A-02),https://cdna.pcpartpicker.com/static/forever/images/product/1d7438dfe855e147c0e8b3f235453b2b.256p.jpg,https://pcpartpicker.com/product/QnD7YJ/fractal-design-pop-air-atx-mid-tower-case-fd-c-poa1a-02,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/3639086/fractal-design-pop-air-white-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/7/3639099/fractal-design-pop-air-black-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/3639093/fractal-design-pop-air-black-solid-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639168/fractal-design-pop-air-rgb-magenta-core-seitenfens""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639159/fractal-design-pop-air-rgb-white-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639138/fractal-design-pop-air-rgb-cyan-core-mit-seitenfen""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639149/fractal-design-pop-mini-air-rgb-black-fenster-matx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/7/3639134/fractal-design-pop-air-rgb-black-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639169/fractal-design-pop-air-rgb-orange-core-seitenfenst""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639141/fractal-design-pop-mini-air-rgb-white-mit-fenster-""}]"
Fractal Design Pop Air ATX Mid Tower Case (FD-C-POR1A-01),https://cdna.pcpartpicker.com/static/forever/images/product/959f9cbd45cb157a5c46ffa503d67ec7.256p.jpg,https://pcpartpicker.com/product/3nD7YJ/fractal-design-pop-air-atx-mid-tower-case-fd-c-por1a-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/3639086/fractal-design-pop-air-white-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/7/3639099/fractal-design-pop-air-black-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/3639093/fractal-design-pop-air-black-solid-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639168/fractal-design-pop-air-rgb-magenta-core-seitenfens""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639159/fractal-design-pop-air-rgb-white-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639138/fractal-design-pop-air-rgb-cyan-core-mit-seitenfen""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639149/fractal-design-pop-mini-air-rgb-black-fenster-matx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/7/3639134/fractal-design-pop-air-rgb-black-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639169/fractal-design-pop-air-rgb-orange-core-seitenfenst""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639141/fractal-design-pop-mini-air-rgb-white-mit-fenster-""}]"
Fractal Design Pop Air ATX Mid Tower Case (FD-C-POA1A-01),https://cdna.pcpartpicker.com/static/forever/images/product/3c204ed1b1c08f33621eac87362ced71.256p.jpg,https://pcpartpicker.com/product/KLQcCJ/fractal-design-pop-air-atx-mid-tower-case-fd-c-poa1a-01,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/3639086/fractal-design-pop-air-white-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/7/3639099/fractal-design-pop-air-black-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/3639093/fractal-design-pop-air-black-solid-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639168/fractal-design-pop-air-rgb-magenta-core-seitenfens""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639159/fractal-design-pop-air-rgb-white-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639138/fractal-design-pop-air-rgb-cyan-core-mit-seitenfen""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639149/fractal-design-pop-mini-air-rgb-black-fenster-matx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/7/3639134/fractal-design-pop-air-rgb-black-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639169/fractal-design-pop-air-rgb-orange-core-seitenfenst""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639141/fractal-design-pop-mini-air-rgb-white-mit-fenster-""}]"
Fractal Design Pop Air ATX Mid Tower Case (FD-C-POA1A-03),https://cdna.pcpartpicker.com/static/forever/images/product/9b854d1ec5b36e7d2067e92c8023491d.256p.jpg,https://pcpartpicker.com/product/F96p99/fractal-design-pop-air-atx-mid-tower-case-fd-c-poa1a-03,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/3639086/fractal-design-pop-air-white-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/7/3639099/fractal-design-pop-air-black-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/3639093/fractal-design-pop-air-black-solid-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639168/fractal-design-pop-air-rgb-magenta-core-seitenfens""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639159/fractal-design-pop-air-rgb-white-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639138/fractal-design-pop-air-rgb-cyan-core-mit-seitenfen""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639149/fractal-design-pop-mini-air-rgb-black-fenster-matx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/7/3639134/fractal-design-pop-air-rgb-black-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639169/fractal-design-pop-air-rgb-orange-core-seitenfenst""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639141/fractal-design-pop-mini-air-rgb-white-mit-fenster-""}]"
Fractal Design Pop Air ATX Mid Tower Case (FD-C-POR1A-02),https://cdna.pcpartpicker.com/static/forever/images/product/6ee8c547e4d20fbafa0fbce2c982b9a1.256p.jpg,https://pcpartpicker.com/product/R96p99/fractal-design-pop-air-atx-mid-tower-case-fd-c-por1a-02,ATX,"[{""retailer"": ""computeruniverse.net"", ""price"": ""85"", ""url"": ""https://www.gputracker.eu/si-click/7/3639086/fractal-design-pop-air-white-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""87"", ""url"": ""https://www.gputracker.eu/si-click/7/3639099/fractal-design-pop-air-black-mit-seitenfenster-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""89"", ""url"": ""https://www.gputracker.eu/si-click/7/3639093/fractal-design-pop-air-black-solid-atx-gaming-geha""}, {""retailer"": ""computeruniverse.net"", ""price"": ""96"", ""url"": ""https://www.gputracker.eu/si-click/7/3639168/fractal-design-pop-air-rgb-magenta-core-seitenfens""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639159/fractal-design-pop-air-rgb-white-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639138/fractal-design-pop-air-rgb-cyan-core-mit-seitenfen""}, {""retailer"": ""computeruniverse.net"", ""price"": ""97"", ""url"": ""https://www.gputracker.eu/si-click/7/3639149/fractal-design-pop-mini-air-rgb-black-fenster-matx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""99"", ""url"": ""https://www.gputracker.eu/si-click/7/3639134/fractal-design-pop-air-rgb-black-mit-seitenfenster""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639169/fractal-design-pop-air-rgb-orange-core-seitenfenst""}, {""retailer"": ""computeruniverse.net"", ""price"": ""100"", ""url"": ""https://www.gputracker.eu/si-click/7/3639141/fractal-design-pop-mini-air-rgb-white-mit-fenster-""}]"
