name,image,url,brand,VRAM,model,vram_gb,g3d_mark,g2d_mark,tdp,product_code,offers
EVGA XC ULTRA BLACK GAMING GeForce RTX 2060 6 GB Video Card (06G-P4-2163-KR),https://cdna.pcpartpicker.com/static/forever/images/product/42bd939bc49cac1275db93385a4de1da.256p.jpg,https://pcpartpicker.com/product/YspmP6/evga-geforce-rtx-2060-6-gb-xc-ultra-black-gaming-video-card-06g-p4-2163-kr,GeForce,6,RTX 2060,6,14128,748,160,06G-P4-2163-KR,[]
Gigabyte WINDFORCE GeForce RTX 2060 6 GB Video Card (GV-N2060WF2-6GD),https://cdna.pcpartpicker.com/static/forever/images/product/7ff108c149d805384f87bd78bd949b9e.256p.jpg,https://pcpartpicker.com/product/2YPKHx/gigabyte-geforce-rtx-2060-6-gb-windforce-video-card-gv-n2060wf2-6gd,GeForce,6,RTX 2060,6,14128,748,160,GV-N2060WF2-6GD,[]
Palit StormX OC GeForce RTX 2060 6 GB Video Card (NE62060S18J9-161F),https://images-eu.ssl-images-amazon.com/images/I/51fh5maj03L.jpg,https://pcpartpicker.com/product/TMhKHx/palit-geforce-rtx-2060-6-gb-stormx-oc-video-card-ne62060s18j9-161f,GeForce,6,RTX 2060,6,14128,748,160,NE62060S18J9-161F,[]
Gigabyte WINDFORCE OC Rev 2.0 GeForce RTX 2060 6 GB Video Card (GV-N2060WF2OC-6GD Rev 2.0),https://m.media-amazon.com/images/I/31CfQKLJYZL.jpg,https://pcpartpicker.com/product/BrLwrH/gigabyte-geforce-rtx-2060-6-gb-windforce-oc-rev-20-video-card-gv-n2060wf2oc-6gd-rev-20,GeForce,6,RTX 2060,6,14128,748,160,GV-N2060WF2OC-6GD Rev 2.0,[]
Asus DUAL MINI OC GeForce RTX 2060 6 GB Video Card (DUAL-RTX2060-O6G-MINI),https://cdna.pcpartpicker.com/static/forever/images/product/e7ed33d9e485e13ab0aac4f13dbebbef.256p.jpg,https://pcpartpicker.com/product/z6JmP6/asus-geforce-rtx-2060-6-gb-dual-mini-oc-video-card-dual-rtx2060-o6g-mini,GeForce,6,RTX 2060,6,14128,748,160,DUAL-RTX2060-O6G-MINI,[]
PNY XLR8 Gaming Overclocked Edition GeForce RTX 2060 6 GB Video Card (VCG20606DFPPB-O),https://images-eu.ssl-images-amazon.com/images/I/412DLYfPbVL.jpg,https://pcpartpicker.com/product/TJsmP6/pny-geforce-rtx-2060-6-gb-xlr8-gaming-overclocked-edition-video-card-vcg20606dfppb-o,GeForce,6,RTX 2060,6,14128,748,160,VCG20606DFPPB-O,[]
PNY XLR8 Gaming Overclocked Edition GeForce RTX 2060 6 GB Video Card (VCG20606SFPPB-O),https://m.media-amazon.com/images/I/41jyoEBKFvL.jpg,https://pcpartpicker.com/product/ZprYcf/pny-geforce-rtx-2060-6-gb-xlr8-gaming-overclocked-edition-video-card-vcg20606sfppb-o,GeForce,6,RTX 2060,6,14128,748,160,VCG20606SFPPB-O,[]
Asus DUAL Advanced GeForce RTX 2060 6 GB Video Card (DUAL-RTX2060-A6G),https://cdna.pcpartpicker.com/static/forever/images/product/aa51288a22d1258ad992d3c16a459904.256p.jpg,https://pcpartpicker.com/product/JyMwrH/asus-geforce-rtx-2060-6-gb-dual-advanced-video-card-dual-rtx2060-a6g,GeForce,6,RTX 2060,6,14128,748,160,DUAL-RTX2060-A6G,[]
Gigabyte GAMING OC PRO GeForce RTX 2060 6 GB Video Card (GV-N2060GAMINGOC PRO-6GD Ver 2.0),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/4zPgXL/gigabyte-geforce-rtx-2060-6-gb-gaming-oc-pro-video-card-gv-n2060gamingoc-pro-6gd-ver-20,GeForce,6,RTX 2060,6,14128,748,160,GV-N2060GAMINGOC PRO-6GD Ver 2.0,[]
Gainward Phoenix GeForce RTX 2060 6 GB Video Card (426018336-4320),https://cdna.pcpartpicker.com/static/forever/images/product/e059c81b0917d093cdf92f302cbce586.256p.jpg,https://pcpartpicker.com/product/2xzkcf/gainward-geforce-rtx-2060-6-gb-phoenix-video-card-426018336-4320,GeForce,6,RTX 2060,6,14128,748,160,426018336-4320,[]
GALAX 60NRJ7DSX1PO GeForce RTX 2060 6 GB Video Card (60NRJ7DSX1PO),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/bpTPxr/galax-geforce-rtx-2060-6-gb-video-card-60nrj7dsx1po,GeForce,6,RTX 2060,6,14128,748,160,60NRJ7DSX1PO,[]
MSI AERO ITX OC GeForce RTX 2060 6 GB Video Card (RTX 2060 AERO ITX 6G OC),https://cdna.pcpartpicker.com/static/forever/images/product/adc93645e0cf0f1196596b050d786c6c.256p.jpg,https://pcpartpicker.com/product/BvMwrH/msi-geforce-rtx-2060-6-gb-aero-itx-oc-video-card-rtx-2060-aero-itx-6g-oc,GeForce,6,RTX 2060,6,14128,748,160,RTX 2060 AERO ITX 6G OC,[]
Gigabyte MINI ITX OC GeForce RTX 2060 6 GB Video Card (GV-N2060IXOC-6GD rev. 2.0),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/V9GnTW/gigabyte-geforce-rtx-2060-6-gb-mini-itx-oc-video-card-gv-n2060ixoc-6gd-rev-20,GeForce,6,RTX 2060,6,14128,748,160,GV-N2060IXOC-6GD rev. 2.0,[]
Gigabyte MINI ITX OC Rev 2.0 GeForce RTX 2060 6 GB Video Card (GV-N2060IXOC-6GD Rev 2.0),https://m.media-amazon.com/images/I/31oQ6my+U8L.jpg,https://pcpartpicker.com/product/WrLwrH/gigabyte-geforce-rtx-2060-6-gb-mini-itx-oc-rev-20-video-card-gv-n2060ixoc-6gd-rev-20,GeForce,6,RTX 2060,6,14128,748,160,GV-N2060IXOC-6GD Rev 2.0,[]
Gigabyte WINDFORCE Rev 2.0 GeForce RTX 2060 6 GB Video Card (GV-N2060WF2-6GD Rev 2.0),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/zZH8TW/gigabyte-geforce-rtx-2060-6-gb-windforce-rev-20-video-card-gv-n2060wf2-6gd-rev-20,GeForce,6,RTX 2060,6,14128,748,160,GV-N2060WF2-6GD Rev 2.0,[]
MSI AERO ITX GeForce RTX 2060 6 GB Video Card (RTX 2060 AERO ITX 6G),https://cdna.pcpartpicker.com/static/forever/images/product/e2f6ce5c8f00d4493f3b0313470f10af.256p.jpg,https://pcpartpicker.com/product/TmtQzy/msi-geforce-rtx-2060-6-gb-aero-itx-video-card-rtx-2060-aero-itx-6g,GeForce,6,RTX 2060,6,14128,748,160,RTX 2060 AERO ITX 6G,[]
Gigabyte GAMING OC PRO Rev 2.0 GeForce RTX 2060 6 GB Video Card (GV-N2060GAMINGOC PRO-6GD Rev 2.0),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/TrLwrH/gigabyte-geforce-rtx-2060-6-gb-gaming-oc-pro-rev-20-video-card-gv-n2060gamingoc-pro-6gd-rev-20,GeForce,6,RTX 2060,6,14128,748,160,GV-N2060GAMINGOC PRO-6GD Rev 2.0,[]
KFA2 60NRJ7DSX1PK GeForce RTX 2060 6 GB Video Card (60NRJ7DSX1PK),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/npTPxr/kfa2-geforce-rtx-2060-6-gb-video-card-60nrj7dsx1pk,GeForce,6,RTX 2060,6,14128,748,160,60NRJ7DSX1PK,[]
Gigabyte D6 Rev 2.0 GeForce RTX 2060 6 GB Video Card (GV-N2060D6-6GD REV2),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/wdkWGX/gigabyte-d6-rev-20-geforce-rtx-2060-6-gb-video-card-gv-n2060d6-6gd-rev2,GeForce,6,RTX 2060,6,14128,748,160,GV-N2060D6-6GD REV2,[]
NVIDIA 9001G4112520001 GeForce GTX 1070 8 GB Video Card (9001G4112520001),https://m.media-amazon.com/images/I/41aWr-Z35aL.jpg,https://pcpartpicker.com/product/bpBrxr/nvidia-geforce-gtx-1070-8gb-video-card-9001g4112520001,GeForce,8,GTX 1070,8,13507,847,150,9001G4112520001,[]
Asus ROG STRIX-GTX1070-O8G-GAMING GeForce GTX 1070 8 GB Video Card (ROG STRIX-GTX1070-O8G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/02271e25bf612e7c8d8945b61d313139.256p.jpg,https://pcpartpicker.com/product/j8rcCJ/asus-geforce-gtx-1070-8gb-video-card-rog-strix-gtx1070-o8g-gaming,GeForce,8,GTX 1070,8,13507,847,150,ROG STRIX-GTX1070-O8G-GAMING,[]
MSI GAMING X GeForce GTX 1070 8 GB Video Card (GTX 1070 GAMING X 8G),https://cdna.pcpartpicker.com/static/forever/images/product/c69e387e529c6dff34f773565b075bb7.256p.jpg,https://pcpartpicker.com/product/fKp323/msi-geforce-gtx-1070-8gb-video-card-gtx-1070-gaming-x-8g,GeForce,8,GTX 1070,8,13507,847,150,GTX 1070 GAMING X 8G,[]
NVIDIA Founders Edition GeForce GTX 1070 Ti 8 GB Video Card (900-1G411-2510-000),https://m.media-amazon.com/images/I/41vIKMmBNIL.jpg,https://pcpartpicker.com/product/4ZrmP6/nvidia-geforce-gtx-1070-ti-8gb-founders-edition-video-card-900-1g411-2510-000,GeForce,8,GTX 1070 Ti,8,14694,876,180,900-1G411-2510-000,[]
EVGA SC GAMING ACX 3.0 Black Edition GeForce GTX 1070 8 GB Video Card (08G-P4-5173-KR),https://cdna.pcpartpicker.com/static/forever/images/product/ef6b9749cb49e7393c49c420302ac3cb.256p.jpg,https://pcpartpicker.com/product/ph38TW/evga-geforce-gtx-1070-8gb-sc-gaming-video-card-08g-p4-5173-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-5173-KR,[]
EVGA SC GAMING ACX 3.0 Black Edition GeForce GTX 1070 Ti 8 GB Video Card (08G-P4-5671-KR),https://m.media-amazon.com/images/I/51IjlV5zm7L.jpg,https://pcpartpicker.com/product/jvwqqs/evga-geforce-gtx-1070-ti-8gb-sc-gaming-acx-30-black-edition-video-card-08g-p4-5671-kr,GeForce,8,GTX 1070 Ti,8,14694,876,180,08G-P4-5671-KR,[]
Asus DUAL GeForce GTX 1070 8 GB Video Card (DUAL-GTX1070-O8G),https://images-na.ssl-images-amazon.com/images/I/41FlZJamQ%2BL.jpg,https://pcpartpicker.com/product/fPFXsY/asus-geforce-gtx-1070-8gb-dual-video-card-dual-gtx1070-o8g,GeForce,8,GTX 1070,8,13507,847,150,DUAL-GTX1070-O8G,[]
Gigabyte GAMING GeForce GTX 1070 8 GB Video Card (GV-N1070G1-GAMING-8GD),https://m.media-amazon.com/images/I/31cxNYDzZtL.jpg,https://pcpartpicker.com/product/YpH48d/gigabyte-geforce-gtx-1070-8gb-g1-gaming-video-card-gv-n1070g1-gaming-8gd,GeForce,8,GTX 1070,8,13507,847,150,GV-N1070G1-GAMING-8GD,[]
Asus ROG STRIX GeForce GTX 1070 Ti 8 GB Video Card (ROG-STRIX-GTX1070TI-A8G-GAMING),https://m.media-amazon.com/images/I/515jAee9GsL.jpg,https://pcpartpicker.com/product/62KhP6/asus-geforce-gtx-1070-ti-8gb-rog-strix-video-card-rog-strix-gtx1070ti-a8g-gaming,GeForce,8,GTX 1070 Ti,8,14694,876,180,ROG-STRIX-GTX1070TI-A8G-GAMING,[]
MSI GAMING GeForce GTX 1070 Ti 8 GB Video Card (GTX 1070 TI GAMING 8G),https://cdna.pcpartpicker.com/static/forever/images/product/c58f0046a498d39a6801c85d314a2010.256p.jpg,https://pcpartpicker.com/product/ZWnG3C/msi-geforce-gtx-1070-ti-8gb-video-card-gtx-1070-ti-gaming-8g,GeForce,8,GTX 1070 Ti,8,14694,876,180,GTX 1070 TI GAMING 8G,[]
EVGA FTW GAMING ACX 3.0 GeForce GTX 1070 8 GB Video Card (08G-P4-6276-KR),https://m.media-amazon.com/images/I/51asikKqoLL.jpg,https://pcpartpicker.com/product/Pshj4D/evga-geforce-gtx-1070-8gb-ftw-gaming-acx-30-video-card-08g-p4-6276-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-6276-KR,[]
Gigabyte GV-N107TGAMING OC-8GD GeForce GTX 1070 Ti 8 GB Video Card (GV-N107TGAMING OC-8GD),https://cdna.pcpartpicker.com/static/forever/images/product/51453d858a70d42747198cedd81dd572.256p.jpg,https://pcpartpicker.com/product/BFWrxr/gigabyte-geforce-gtx-1070-ti-8gb-video-card-gv-n107tgaming-oc-8gd,GeForce,8,GTX 1070 Ti,8,14694,876,180,GV-N107TGAMING OC-8GD,[]
Zotac MINI GeForce GTX 1070 8 GB Video Card (ZT-P10700G-10M),https://cdna.pcpartpicker.com/static/forever/images/product/0a04e397331897b8997aca6c04d8b968.256p.jpg,https://pcpartpicker.com/product/4fyxFT/zotac-geforce-gtx-1070-8gb-mini-video-card-zt-p10700g-10m,GeForce,8,GTX 1070,8,13507,847,150,ZT-P10700G-10M,[]
MSI ARMOR OC GeForce GTX 1070 8 GB Video Card (GeForce GTX 1070 ARMOR 8G OC),https://cdna.pcpartpicker.com/static/forever/images/product/1c868ac313cec4d5fc80cc590a5461b7.256p.jpg,https://pcpartpicker.com/product/NJM323/msi-geforce-gtx-1070-8gb-video-card-geforce-gtx-1070-armor-8g-oc,GeForce,8,GTX 1070,8,13507,847,150,GeForce GTX 1070 ARMOR 8G OC,[]
MSI GTX 1070 TI TITANIUM 8G GeForce GTX 1070 Ti 8 GB Video Card (GTX 1070 TI TITANIUM 8G),https://cdna.pcpartpicker.com/static/forever/images/product/73470ba80d00ad596968413e2fdfa794.256p.jpg,https://pcpartpicker.com/product/TFWrxr/msi-geforce-gtx-1070-ti-8gb-titanium-video-card-gtx-1070-ti-titanium-8g,GeForce,8,GTX 1070 Ti,8,14694,876,180,GTX 1070 TI TITANIUM 8G,[]
EVGA SC GAMING ACX 3.0 GeForce GTX 1070 8 GB Video Card (08G-P4-6173-KR),https://m.media-amazon.com/images/I/511F-zT2kzL.jpg,https://pcpartpicker.com/product/Tv38TW/evga-geforce-gtx-1070-8gb-sc-gaming-acx-30-video-card-08g-p4-6173-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-6173-KR,[]
EVGA SC2 Gaming iCX GeForce GTX 1070 8 GB Video Card (08G-P4-6573-KR),https://m.media-amazon.com/images/I/41kgEsvxkaL.jpg,https://pcpartpicker.com/product/DKRFf7/evga-geforce-gtx-1070-8gb-sc2-gaming-icx-video-card-08g-p4-6573-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-6573-KR,[]
Zotac MINI GeForce GTX 1070 Ti 8 GB Video Card (ZT-P10710G-10P),https://cdna.pcpartpicker.com/static/forever/images/product/c2e9831dcfa98e905e6ee07924135c71.256p.jpg,https://pcpartpicker.com/product/nX98TW/zotac-geforce-gtx-1070-ti-8gb-mini-video-card-zt-p10710g-10p,GeForce,8,GTX 1070 Ti,8,14694,876,180,ZT-P10710G-10P,[]
Gigabyte AORUS GeForce GTX 1070 Ti 8 GB Video Card (GV-N107TAORUS-8GD),https://cdna.pcpartpicker.com/static/forever/images/product/d4c6be44afbd77429939d40aa9e874da.256p.jpg,https://pcpartpicker.com/product/ysprxr/gigabyte-geforce-gtx-1070-ti-8gb-aorus-video-card-gv-n107taorus-8gd,GeForce,8,GTX 1070 Ti,8,14694,876,180,GV-N107TAORUS-8GD,[]
Gigabyte WINDFORCE OC GeForce GTX 1070 8 GB Video Card (GV-N1070WF2OC-8GD),https://m.media-amazon.com/images/I/51MrqknKKZL.jpg,https://pcpartpicker.com/product/4XyxFT/gigabyte-geforce-gtx-1070-8gb-windforce-oc-video-card-gv-n1070wf2oc-8gd,GeForce,8,GTX 1070,8,13507,847,150,GV-N1070WF2OC-8GD,[]
Asus TURBO-GTX1070-8G GeForce GTX 1070 8 GB Video Card (TURBO-GTX1070-8G),https://cdna.pcpartpicker.com/static/forever/images/product/77fe686ec7d4fa16c1de519d99051758.256p.jpg,https://pcpartpicker.com/product/jygPxr/asus-geforce-gtx-1070-8gb-video-card-turbo-gtx1070-8g,GeForce,8,GTX 1070,8,13507,847,150,TURBO-GTX1070-8G,[]
EVGA FTW2 GAMING iCX GeForce GTX 1070 Ti 8 GB Video Card (08G-P4-6775-KR),https://m.media-amazon.com/images/I/51CCOwr6wGL.jpg,https://pcpartpicker.com/product/zpx9TW/evga-geforce-gtx-1070-ti-8gb-ftw2-gaming-icx-video-card-08g-p4-6775-kr,GeForce,8,GTX 1070 Ti,8,14694,876,180,08G-P4-6775-KR,[]
Asus CERBERUS GeForce GTX 1070 Ti 8 GB Video Card (CERBERUS-GTX1070TI-A8G),https://cdna.pcpartpicker.com/static/forever/images/product/2d5cc651f28f614f4cbe7ab481b4e485.256p.jpg,https://pcpartpicker.com/product/mJfhP6/asus-geforce-gtx-1070-ti-8gb-cerberus-video-card-cerberus-gtx1070ti-a8g,GeForce,8,GTX 1070 Ti,8,14694,876,180,CERBERUS-GTX1070TI-A8G,[]
Zotac AMP GeForce GTX 1070 8 GB Video Card (ZT-P10700C-10P),https://images-na.ssl-images-amazon.com/images/I/41lUaRDSFYL.jpg,https://pcpartpicker.com/product/MPX2FT/zotac-geforce-gtx-1070-8gb-amp-edition-video-card-zt-p10700c-10p,GeForce,8,GTX 1070,8,13507,847,150,ZT-P10700C-10P,[]
MSI DUKE GeForce GTX 1070 Ti 8 GB Video Card (GTX 1070 TI DUKE 8G),https://cdna.pcpartpicker.com/static/forever/images/product/b41ebaa44aa8e9707060d1b70f8ff521.256p.jpg,https://pcpartpicker.com/product/Yfs8TW/msi-geforce-gtx-1070-ti-8gb-duke-video-card-gtx-1070-ti-duke-8g,GeForce,8,GTX 1070 Ti,8,14694,876,180,GTX 1070 TI DUKE 8G,[]
MSI ARMOR GeForce GTX 1070 Ti 8 GB Video Card (GTX 1070 Ti ARMOR 8G),https://cdna.pcpartpicker.com/static/forever/images/product/ca7afca384692b0d50521eb6019167a2.256p.jpg,https://pcpartpicker.com/product/PrJkcf/msi-geforce-gtx-1070-ti-8gb-armor-video-card-gtx-1070-ti-armor-8g,GeForce,8,GTX 1070 Ti,8,14694,876,180,GTX 1070 Ti ARMOR 8G,[]
Asus Turbo GeForce GTX 1070 Ti 8 GB Video Card (TURBO-GTX1070TI-8G),https://images-eu.ssl-images-amazon.com/images/I/41qD0Rm5RRL.jpg,https://pcpartpicker.com/product/kzgzK8/asus-geforce-gtx-1070-ti-8gb-turbo-video-card-turbo-gtx1070ti-8g,GeForce,8,GTX 1070 Ti,8,14694,876,180,TURBO-GTX1070TI-8G,[]
Zotac AMP GeForce GTX 1070 Ti 8 GB Video Card (ZT-P10710C-10P),https://cdna.pcpartpicker.com/static/forever/images/product/7a7a3ee9e2145c372747b7ac4bcb32f0.256p.jpg,https://pcpartpicker.com/product/fVqbt6/zotac-geforce-gtx-1070-ti-8gb-amp-edition-video-card-zt-p10710c-10p,GeForce,8,GTX 1070 Ti,8,14694,876,180,ZT-P10710C-10P,[]
EVGA Founders Edition GeForce GTX 1070 8 GB Video Card (08G-P4-6170-KR),https://cdna.pcpartpicker.com/static/forever/images/product/585ab9ff1269ca47deb3987c4d768633.256p.jpg,https://pcpartpicker.com/product/BQ648d/evga-geforce-gtx-1070-8gb-founders-edition-video-card-08g-p4-6170-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-6170-KR,[]
Gigabyte GV-N107TGAMING-8GD GeForce GTX 1070 Ti 8 GB Video Card (GV-N107TGAMING-8GD),https://images-eu.ssl-images-amazon.com/images/I/518kU2PGgVL.jpg,https://pcpartpicker.com/product/P9ndnQ/gigabyte-geforce-gtx-1070-ti-8gb-video-card-gv-n107tgaming-8gd,GeForce,8,GTX 1070 Ti,8,14694,876,180,GV-N107TGAMING-8GD,[]
MSI AERO GeForce GTX 1070 8 GB Video Card (GTX 1070 AERO 8G OC),https://cdna.pcpartpicker.com/static/forever/images/product/2dbb2a905f047e521a88c58ba8f63349.256p.jpg,https://pcpartpicker.com/product/nk98TW/msi-geforce-gtx-1070-8gb-video-card-gtx-1070-aero-8g-oc,GeForce,8,GTX 1070,8,13507,847,150,GTX 1070 AERO 8G OC,[]
Gigabyte MINI ITX OC GeForce GTX 1070 8 GB Video Card (GV-N1070IXOC-8GD),https://cdna.pcpartpicker.com/static/forever/images/product/0527ce7ef7413b67845a42839dd822e7.256p.jpg,https://pcpartpicker.com/product/nQPzK8/gigabyte-geforce-gtx-1070-8gb-mini-itx-oc-video-card-gv-n1070ixoc-8gd,GeForce,8,GTX 1070,8,13507,847,150,GV-N1070IXOC-8GD,[]
PNY VCGGTX10708PB GeForce GTX 1070 8 GB Video Card (VCGGTX10708PB),https://m.media-amazon.com/images/I/31elnlHBTqL.jpg,https://pcpartpicker.com/product/wm7CmG/pny-geforce-gtx-1070-8gb-video-card-vcggtx10708pb,GeForce,8,GTX 1070,8,13507,847,150,VCGGTX10708PB,[]
Zotac AMP Extreme GeForce GTX 1070 Ti 8 GB Video Card (ZT-P10710B-10P),https://cdna.pcpartpicker.com/static/forever/images/product/4dd276e2ea876d641f421edadab00ded.256p.jpg,https://pcpartpicker.com/product/Nsbkcf/zotac-geforce-gtx-1070-ti-8gb-amp-extreme-video-card-zt-p10710b-10p,GeForce,8,GTX 1070 Ti,8,14694,876,180,ZT-P10710B-10P,[]
EVGA GAMING GeForce GTX 1070 Ti 8 GB Video Card (08G-P4-5670-KR),https://m.media-amazon.com/images/I/41JpFaX71wL.jpg,https://pcpartpicker.com/product/XGhKHx/evga-geforce-gtx-1070-ti-8gb-gaming-video-card-08g-p4-5670-kr,GeForce,8,GTX 1070 Ti,8,14694,876,180,08G-P4-5670-KR,[]
MSI GAMING GeForce GTX 1070 8 GB Video Card (GTX 1070 GAMING 8G),https://cdna.pcpartpicker.com/static/forever/images/product/f95aa513151b4e95b76fdd7a06d2ee75.256p.jpg,https://pcpartpicker.com/product/vKYLrH/msi-geforce-gtx-1070-8-gb-gaming-video-card-gtx-1070-gaming-8g,GeForce,8,GTX 1070,8,13507,847,150,GTX 1070 GAMING 8G,[]
Gigabyte WINDFORCE GeForce GTX 1070 Ti 8 GB Video Card (GV-N107TWF2-8GD),https://m.media-amazon.com/images/I/51sQ6h6qltL.jpg,https://pcpartpicker.com/product/49RzK8/gigabyte-geforce-gtx-1070-ti-8gb-windforce-video-card-gv-n107twf2-8gd,GeForce,8,GTX 1070 Ti,8,14694,876,180,GV-N107TWF2-8GD,[]
EVGA FTW ULTRA SILENT GAMING GeForce GTX 1070 Ti 8 GB Video Card (08G-P4-6678-KR),https://m.media-amazon.com/images/I/41A+7zRpy+L.jpg,https://pcpartpicker.com/product/Z6BTwP/evga-geforce-gtx-1070-ti-8gb-ftw-ultra-silent-gaming-video-card-08g-p4-6678-kr,GeForce,8,GTX 1070 Ti,8,14694,876,180,08G-P4-6678-KR,[]
Asus STRIX GeForce GTX 1070 8 GB Video Card (ROG STRIX-GTX1070-8G-GAMING),https://cdna.pcpartpicker.com/static/forever/images/product/680c0029818543d0572346dc4c313631.256p.jpg,https://pcpartpicker.com/product/GGPzK8/asus-geforce-gtx-1070-8gb-video-card-rog-strix-gtx1070-8g-gaming,GeForce,8,GTX 1070,8,13507,847,150,ROG STRIX-GTX1070-8G-GAMING,[]
MSI AERO ITX OC GeForce GTX 1070 8 GB Video Card (GTX 1070 AERO ITX 8G OC),https://m.media-amazon.com/images/I/41giNYhVPlL.jpg,https://pcpartpicker.com/product/8fgPxr/msi-geforce-gtx-1070-8gb-video-card-gtx-1070-aero-itx-8g-oc,GeForce,8,GTX 1070,8,13507,847,150,GTX 1070 AERO ITX 8G OC,[]
Gigabyte WINDFORCE 3X GeForce GTX 1070 8 GB Video Card (GV-N1070WF3-8GD),https://cdna.pcpartpicker.com/static/forever/images/product/2d924c1c0e5e0541791e52261b62278f.256p.jpg,https://pcpartpicker.com/product/6yvbt6/gigabyte-geforce-gtx-1070-8-gb-windforce-3x-video-card-gv-n1070wf3-8gd,GeForce,8,GTX 1070,8,13507,847,150,GV-N1070WF3-8GD,[]
EVGA Black GeForce GTX 1070 8 GB Video Card (08G-P4-5171-KR),https://m.media-amazon.com/images/I/51u8qef0JwL.jpg,https://pcpartpicker.com/product/2y22FT/evga-geforce-gtx-1070-8gb-black-video-card-08g-p4-5171-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-5171-KR,[]
Zotac AMP Extreme GeForce GTX 1070 8 GB Video Card (ZT-P10700B-10P),https://m.media-amazon.com/images/I/417iTdMnaBL.jpg,https://pcpartpicker.com/product/DrDzK8/zotac-geforce-gtx-1070-8gb-amp-extreme-video-card-zt-p10700b-10p,GeForce,8,GTX 1070,8,13507,847,150,ZT-P10700B-10P,[]
MSI AERO GeForce GTX 1070 Ti 8 GB Video Card (GTX 1070 Ti AERO 8G),https://images-eu.ssl-images-amazon.com/images/I/41qwNH4KnOL.jpg,https://pcpartpicker.com/product/PKBTwP/msi-geforce-gtx-1070-ti-8gb-video-card-gtx-1070-ti-aero-8g,GeForce,8,GTX 1070 Ti,8,14694,876,180,GTX 1070 Ti AERO 8G,[]
Gigabyte G1 ROCK GeForce GTX 1070 8 GB Video Card (GV-N1070G1 ROCK-8GD),https://images-na.ssl-images-amazon.com/images/I/51%2B6jxLtkXL.jpg,https://pcpartpicker.com/product/2Pp323/gigabyte-geforce-gtx-1070-8gb-g1-rock-video-card-gv-n1070g1-rock-8gd,GeForce,8,GTX 1070,8,13507,847,150,GV-N1070G1 ROCK-8GD,[]
PNY VCGGTX1070T8PB-CG GeForce GTX 1070 Ti 8 GB Video Card (VCGGTX1070T8PB-CG),https://m.media-amazon.com/images/I/41DapAsysBL.jpg,https://pcpartpicker.com/product/4PyxFT/pny-geforce-gtx-1070-ti-8gb-video-card-vcggtx1070t8pb-cg,GeForce,8,GTX 1070 Ti,8,14694,876,180,VCGGTX1070T8PB-CG,[]
Palit Super JetStream GeForce GTX 1070 8 GB Video Card (NE51070S15P2-1041J),https://cdna.pcpartpicker.com/static/forever/images/product/96cc304d3154c96bfeeb1ffb24bc618c.256p.jpg,https://pcpartpicker.com/product/4898TW/palit-geforce-gtx-1070-8gb-super-jetstream-video-card-ne51070s15p2-1041j,GeForce,8,GTX 1070,8,13507,847,150,NE51070S15P2-1041J,[]
EVGA FTW DT GAMING ACX 3.0 GeForce GTX 1070 8 GB Video Card (08G-P4-6274-KR),https://cdna.pcpartpicker.com/static/forever/images/product/723772f8d06d4218da4268ec9f2f847e.256p.jpg,https://pcpartpicker.com/product/fpBrxr/evga-geforce-gtx-1070-8gb-ftw-dt-gaming-acx-30-video-card-08g-p4-6274-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-6274-KR,[]
EVGA FTW2 GAMING iCX GeForce GTX 1070 8 GB Video Card (08G-P4-6676-KR),https://m.media-amazon.com/images/I/41sBdYkGOkL.jpg,https://pcpartpicker.com/product/cFM323/evga-geforce-gtx-1070-8gb-ftw2-gaming-icx-video-card-08g-p4-6676-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-6676-KR,[]
Asus ROG STRIX GeForce GTX 1070 Ti 8 GB Video Card (ROG-STRIX-GTX1070TI-8G-GAMING),https://images-na.ssl-images-amazon.com/images/I/515pUbJ4AEL.jpg,https://pcpartpicker.com/product/WmdFf7/asus-geforce-gtx-1070-ti-8gb-rog-strix-video-card-rog-strix-gtx1070ti-8g-gaming,GeForce,8,GTX 1070 Ti,8,14694,876,180,ROG-STRIX-GTX1070TI-8G-GAMING,[]
EVGA ACX 3.0 GeForce GTX 1070 8 GB Video Card (08G-P4-6171-KR),https://m.media-amazon.com/images/I/51WOxbxmKTL.jpg,https://pcpartpicker.com/product/9TYWGX/evga-geforce-gtx-1070-8gb-acx-30-video-card-08g-p4-6171-kr,GeForce,8,GTX 1070,8,13507,847,150,08G-P4-6171-KR,[]
