name,product_code,brand,image,url,socket,size,ram_slots,ram_type,offers
ASRock A620M Pro RS WiFi Micro ATX AM5 Motherboard (A620M Pro RS WiFi),A620M Pro RS WiFi,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/f0abb9ead9bd79c65decb45090f929cf.256p.jpg,https://pcpartpicker.com/product/kvWJ7P/asrock-a620m-pro-rs-wifi-micro-atx-am5-motherboard-a620m-pro-rs-wifi,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""reichelt.de"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/8/2385405/asr-90mxbln0-asrock-a620m-pro-rs-am5""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/8/2373661/asrock-a620m-pro-rs-wifi""}]"
ASRock B650 PG LIGHTNING ATX AM5 Motherboard (B650 PG LIGHTNING),B650 PG LIGHTNING,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/e620945c5a6d2b798d7c52e3d29cfe6c.256p.jpg,https://pcpartpicker.com/product/jN3gXL/asrock-b650-pg-lightning-atx-am5-motherboard-b650-pg-lightning,AM5,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""121"", ""url"": ""https://www.gputracker.eu/si-click/8/3082643/asrock-b650m-pg-lightning-amd-b650-emplacement-am5""}, {""retailer"": ""reichelt.de"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/8/3327555/asr-90mxbmv0-asrock-b650m-pg-lightning-am5""}, {""retailer"": ""ldlc.com"", ""price"": ""150"", ""url"": ""https://www.gputracker.eu/si-click/8/2977510/asrock-b650m-pg-lightning""}, {""retailer"": ""pskmegastore.com"", ""price"": ""159"", ""url"": ""https://www.gputracker.eu/si-click/8/2858065/asrock-b650-pg-lightning-amd-emplacement-am5-atx""}, {""retailer"": ""computeruniverse.net"", ""price"": ""160"", ""url"": ""https://www.gputracker.eu/si-click/8/3639942/asrock-b650-pg-lightning-atx-mainboard-am5hdmim-2u""}, {""retailer"": ""reichelt.de"", ""price"": ""169"", ""url"": ""https://www.gputracker.eu/si-click/8/3281284/asr-90mxbmp0-asrock-b650i-pg-lightning-wifi-am5""}]"
ASRock B650 PRO RS ATX AM5 Motherboard (B650 PRO RS),B650 PRO RS,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/f8e28c7914e887b4cc29725df194a430.256p.jpg,https://pcpartpicker.com/product/zFzhP6/asrock-b650-pro-rs-atx-am5-motherboard-b650-pro-rs,AM5,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""reichelt.de"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/8/3115444/asr-90mxblp0-asrock-b650m-pro-rs-am5""}, {""retailer"": ""pskmegastore.com"", ""price"": ""140"", ""url"": ""https://www.gputracker.eu/si-click/8/3113434/asrock-b650m-pro-rs-amd-b650-emplacement-am5-micro""}, {""retailer"": ""computeruniverse.net"", ""price"": ""142"", ""url"": ""https://www.gputracker.eu/si-click/8/3639890/asrock-b650m-pro-rs-am5-matx-mainboard-m-2hdmidpus""}, {""retailer"": ""reichelt.de"", ""price"": ""166"", ""url"": ""https://www.gputracker.eu/si-click/8/2001959/asr-90mxbl10-asrock-b650-pro-rs-am5""}, {""retailer"": ""pskmegastore.com"", ""price"": ""168"", ""url"": ""https://www.gputracker.eu/si-click/8/2858096/asrock-b650-pro-rs-amd-emplacement-am5-atx""}, {""retailer"": ""ldlc.com"", ""price"": ""175"", ""url"": ""https://www.gputracker.eu/si-click/8/2401032/asrock-b650m-pro-rs""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/8/1841372/asrock-b650-pro-rs""}]"
Asus ROG STRIX B650E-E GAMING WIFI ATX AM5 Motherboard (ROG STRIX B650E-E GAMING WIFI),ROG STRIX B650E-E GAMING WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/e3b2e2ac5b388ff871fc87bd0b61be20.256p.jpg,https://pcpartpicker.com/product/M36p99/asus-rog-strix-b650e-e-gaming-wifi-atx-am5-motherboard-rog-strix-b650e-e-gaming-wifi,AM5,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""220"", ""url"": ""https://www.gputracker.eu/si-click/8/3640037/asus-rog-strix-b650e-f-gaming-wifi-atx-mainboard-s""}, {""retailer"": ""computeruniverse.net"", ""price"": ""249"", ""url"": ""https://www.gputracker.eu/si-click/8/3640076/asus-rog-strix-b650e-i-gaming-wifi-itx-mainboard-s""}, {""retailer"": ""pskmegastore.com"", ""price"": ""279"", ""url"": ""https://www.gputracker.eu/si-click/8/2905975/asus-rog-strix-b650e-f-gaming-wifi-amd-b650-emplac""}, {""retailer"": ""computeruniverse.net"", ""price"": ""281"", ""url"": ""https://www.gputracker.eu/si-click/8/3640132/asus-rog-strix-b650e-e-gaming-wifi-atx-mainboard-s""}, {""retailer"": ""pskmegastore.com"", ""price"": ""282"", ""url"": ""https://www.gputracker.eu/si-click/8/2858208/asus-rog-strix-b650e-i-gaming-wifi-amd-b650-emplac""}, {""retailer"": ""pskmegastore.com"", ""price"": ""319"", ""url"": ""https://www.gputracker.eu/si-click/8/2932765/asus-rog-strix-b650e-e-gaming-wifi-amd-b650-emplac""}, {""retailer"": ""ldlc.com"", ""price"": ""340"", ""url"": ""https://www.gputracker.eu/si-click/8/1841379/asus-rog-strix-b650e-i-gaming-wifi""}, {""retailer"": ""ldlc.com"", ""price"": ""366"", ""url"": ""https://www.gputracker.eu/si-click/8/1841381/asus-rog-strix-b650e-e-gaming-wifi""}]"
Gigabyte A620M GAMING X Micro ATX AM5 Motherboard (A620M GAMING X),A620M GAMING X,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/b37fdf19135c96a2fca8a2a0c754a34b.256p.jpg,https://pcpartpicker.com/product/fMcgXL/gigabyte-a620m-gaming-x-micro-atx-am5-motherboard-a620m-gaming-x,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""reichelt.de"", ""price"": ""122"", ""url"": ""https://www.gputracker.eu/si-click/8/2515647/ga-a620m-54096-gigabyte-a620m-gaming-x-am5""}, {""retailer"": ""pskmegastore.com"", ""price"": ""124"", ""url"": ""https://www.gputracker.eu/si-click/8/2916879/gigabyte-a620m-gaming-x-carte-mere-amd-a620-emplac""}, {""retailer"": ""ldlc.com"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/8/2385680/gigabyte-a620m-gaming-x""}]"
Gigabyte B650M GAMING X AX Micro ATX AM5 Motherboard (B650M GAMING X AX),B650M GAMING X AX,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/0353b298313e3922909d14b2e75dc647.256p.jpg,https://pcpartpicker.com/product/6fYmP6/gigabyte-b650m-gaming-x-ax-micro-atx-am5-motherboard-b650m-gaming-x-ax,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""146"", ""url"": ""https://www.gputracker.eu/si-click/8/3639888/gigabyte-b650m-gaming-plus-wifi-matx-mainboard-soc""}, {""retailer"": ""computeruniverse.net"", ""price"": ""161"", ""url"": ""https://www.gputracker.eu/si-click/8/3639926/gigabyte-b650m-gaming-x-ax-matx-mainboard-sockel-a""}, {""retailer"": ""reichelt.de"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/8/2702901/ga-b650m-49993-gigabyte-b650m-gaming-x-ax-am5""}, {""retailer"": ""pskmegastore.com"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/8/2858072/gigabyte-b650m-gaming-x-ax-carte-mere-amd-b650-emp""}]"
Asus TUF GAMING B650M-PLUS WIFI Micro ATX AM5 Motherboard (TUF GAMING B650M-PLUS WIFI),TUF GAMING B650M-PLUS WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/41f2fc275ab34cc9fcd97bea2a63ba7d.256p.jpg,https://pcpartpicker.com/product/dFzhP6/asus-tuf-gaming-b650m-plus-wifi-micro-atx-am5-motherboard-tuf-gaming-b650m-plus-wifi,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""155"", ""url"": ""https://www.gputracker.eu/si-click/8/2858145/asus-tuf-gaming-b650m-plus-wifi-amd-b650-emplaceme""}, {""retailer"": ""computeruniverse.net"", ""price"": ""167"", ""url"": ""https://www.gputracker.eu/si-click/8/3639936/asus-tuf-gaming-b650m-plus-matx-mainboard-sockel-a""}, {""retailer"": ""pskmegastore.com"", ""price"": ""198"", ""url"": ""https://www.gputracker.eu/si-click/8/2858105/asus-tuf-gaming-b650m-plus-amd-b650-emplacement-am""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/8/1841364/asus-tuf-gaming-b650m-plus""}, {""retailer"": ""ldlc.com"", ""price"": ""236"", ""url"": ""https://www.gputracker.eu/si-click/8/1841368/asus-tuf-gaming-b650m-plus-wifi""}]"
Gigabyte B650 AERO G ATX AM5 Motherboard (B650 AERO G),B650 AERO G,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/1fe62a57c146231d2ee5b68a501eb49c.256p.jpg,https://pcpartpicker.com/product/bCjBD3/gigabyte-b650-aero-g-atx-am5-motherboard-b650-aero-g,AM5,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""221"", ""url"": ""https://www.gputracker.eu/si-click/8/3640031/gigabyte-b650-aero-g-atx-mainboard-sockel-am5-hdmi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""305"", ""url"": ""https://www.gputracker.eu/si-click/8/3688890/gigabyte-b650-aero-g-carte-mere-amd-b650-emplaceme""}]"
Asus PRIME X670-P ATX AM5 Motherboard (PRIME X670-P),PRIME X670-P,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/2264bc95c6cb7728ef32c592b839cf09.256p.jpg,https://pcpartpicker.com/product/RMLFf7/asus-prime-x670-p-atx-am5-motherboard-prime-x670-p,AM5,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""242"", ""url"": ""https://www.gputracker.eu/si-click/8/3640066/asus-prime-x670-p-wifi-atx-mainboard-sockel-am5-wi""}, {""retailer"": ""computeruniverse.net"", ""price"": ""248"", ""url"": ""https://www.gputracker.eu/si-click/8/3640064/asus-prime-x670-p-atx-mainboard-sockel-am5-m-2usb3""}, {""retailer"": ""pskmegastore.com"", ""price"": ""264"", ""url"": ""https://www.gputracker.eu/si-click/8/2858192/asus-prime-x670-p-wifi-amd-x670-emplacement-am5-at""}, {""retailer"": ""pskmegastore.com"", ""price"": ""293"", ""url"": ""https://www.gputracker.eu/si-click/8/2858182/asus-prime-x670-p-amd-x670-emplacement-am5-atx""}, {""retailer"": ""pskmegastore.com"", ""price"": ""364"", ""url"": ""https://www.gputracker.eu/si-click/8/2858220/asus-prime-x670e-pro-wifi-amd-x670-emplacement-am5""}]"
ASRock A620M Pro RS Micro ATX AM5 Motherboard (A620M Pro RS),A620M Pro RS,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/a04f574d476e9c7ef9c61cebbaaa6128.256p.jpg,https://pcpartpicker.com/product/xZfxFT/asrock-a620m-pro-rs-micro-atx-am5-motherboard-a620m-pro-rs,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""reichelt.de"", ""price"": ""105"", ""url"": ""https://www.gputracker.eu/si-click/8/2385405/asr-90mxbln0-asrock-a620m-pro-rs-am5""}, {""retailer"": ""ldlc.com"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/8/2373661/asrock-a620m-pro-rs-wifi""}]"
ASRock B650M PG RIPTIDE WIFI Micro ATX AM5 Motherboard (B650M PG RIPTIDE WIFI),B650M PG RIPTIDE WIFI,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/6df39531014dfa084ccce11055f42764.256p.jpg,https://pcpartpicker.com/product/Ng2WGX/asrock-b650m-pg-riptide-wifi-micro-atx-am5-motherboard-b650m-pg-riptide-wifi,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""159"", ""url"": ""https://www.gputracker.eu/si-click/8/2858079/asrock-b650m-pg-riptide-amd-b650-emplacement-am5-m""}, {""retailer"": ""ldlc.com"", ""price"": ""200"", ""url"": ""https://www.gputracker.eu/si-click/8/1841359/asrock-b650m-pg-riptide""}]"
Asus TUF GAMING A620M-PLUS WIFI Micro ATX AM5 Motherboard (TUF GAMING A620M-PLUS WIFI),TUF GAMING A620M-PLUS WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/43003a38cb76f33cd910f4b6ddb90b16.256p.jpg,https://pcpartpicker.com/product/T4n9TW/asus-tuf-gaming-a620m-plus-wifi-micro-atx-am5-motherboard-tuf-gaming-a620m-plus-wifi,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""111"", ""url"": ""https://www.gputracker.eu/si-click/8/3639831/asus-tuf-gaming-a620m-plus-matx-mainboard-sockel-a""}, {""retailer"": ""ldlc.com"", ""price"": ""130"", ""url"": ""https://www.gputracker.eu/si-click/8/2565295/asus-tuf-gaming-a620m-plus""}, {""retailer"": ""computeruniverse.net"", ""price"": ""131"", ""url"": ""https://www.gputracker.eu/si-click/8/3639864/asus-tuf-gaming-a620m-plus-wifi-matx-mainboard-soc""}, {""retailer"": ""pskmegastore.com"", ""price"": ""133"", ""url"": ""https://www.gputracker.eu/si-click/8/2857991/asus-tuf-gaming-a620m-plus-amd-a620-emplacement-am""}, {""retailer"": ""ldlc.com"", ""price"": ""146"", ""url"": ""https://www.gputracker.eu/si-click/8/2565296/asus-tuf-gaming-a620m-plus-wifi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""149"", ""url"": ""https://www.gputracker.eu/si-click/8/2858025/asus-tuf-gaming-a620m-plus-wifi-amd-a620-emplaceme""}]"
Asus PRIME X670-P WIFI ATX AM5 Motherboard (PRIME X670-P WIFI),PRIME X670-P WIFI,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/6bff70937b063c912ac14f9e59122abe.256p.jpg,https://pcpartpicker.com/product/VZ6p99/asus-prime-x670-p-wifi-atx-am5-motherboard-prime-x670-p-wifi,AM5,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""242"", ""url"": ""https://www.gputracker.eu/si-click/8/3640066/asus-prime-x670-p-wifi-atx-mainboard-sockel-am5-wi""}, {""retailer"": ""pskmegastore.com"", ""price"": ""264"", ""url"": ""https://www.gputracker.eu/si-click/8/2858192/asus-prime-x670-p-wifi-amd-x670-emplacement-am5-at""}, {""retailer"": ""pskmegastore.com"", ""price"": ""364"", ""url"": ""https://www.gputracker.eu/si-click/8/2858220/asus-prime-x670e-pro-wifi-amd-x670-emplacement-am5""}]"
Asus TUF GAMING B650-PLUS ATX AM5 Motherboard (TUF GAMING B650-PLUS),TUF GAMING B650-PLUS,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/5f8686d981bf4c02d5aed34bb633d559.256p.jpg,https://pcpartpicker.com/product/9rV2FT/asus-tuf-gaming-b650-plus-atx-am5-motherboard-tuf-gaming-b650-plus,AM5,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""155"", ""url"": ""https://www.gputracker.eu/si-click/8/2858145/asus-tuf-gaming-b650m-plus-wifi-amd-b650-emplaceme""}, {""retailer"": ""computeruniverse.net"", ""price"": ""167"", ""url"": ""https://www.gputracker.eu/si-click/8/3639936/asus-tuf-gaming-b650m-plus-matx-mainboard-sockel-a""}, {""retailer"": ""pskmegastore.com"", ""price"": ""178"", ""url"": ""https://www.gputracker.eu/si-click/8/2858112/asus-tuf-gaming-b650-plus-wifi-amd-b650-emplacemen""}, {""retailer"": ""pskmegastore.com"", ""price"": ""190"", ""url"": ""https://www.gputracker.eu/si-click/8/2858104/asus-tuf-gaming-b650-plus-amd-b650-emplacement-am5""}, {""retailer"": ""ldlc.com"", ""price"": ""190"", ""url"": ""https://www.gputracker.eu/si-click/8/1841367/asus-tuf-gaming-b650-plus""}, {""retailer"": ""pskmegastore.com"", ""price"": ""198"", ""url"": ""https://www.gputracker.eu/si-click/8/2858105/asus-tuf-gaming-b650m-plus-amd-b650-emplacement-am""}, {""retailer"": ""ldlc.com"", ""price"": ""210"", ""url"": ""https://www.gputracker.eu/si-click/8/1841364/asus-tuf-gaming-b650m-plus""}, {""retailer"": ""ldlc.com"", ""price"": ""236"", ""url"": ""https://www.gputracker.eu/si-click/8/1841368/asus-tuf-gaming-b650m-plus-wifi""}]"
Asus PROART B650-CREATOR ATX AM5 Motherboard (PROART B650-CREATOR),PROART B650-CREATOR,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/dd4cf8735aed68d6aafb67c7fe43d5a5.256p.jpg,https://pcpartpicker.com/product/J8WzK8/asus-proart-b650-creator-atx-am5-motherboard-proart-b650-creator,AM5,ATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""220"", ""url"": ""https://www.gputracker.eu/si-click/8/3640090/asus-proart-b650-creator-atx-mainboard-sockel-am5-""}, {""retailer"": ""pskmegastore.com"", ""price"": ""294"", ""url"": ""https://www.gputracker.eu/si-click/8/3024552/asus-proart-b650-creator-amd-b650-emplacement-am5-""}]"
ASRock A620M-HDV/M.2+ Micro ATX AM5 Motherboard (A620M-HDV/M.2+),A620M-HDV/M.2+,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/03b92d1d0e72e38643ac9894c672229b.256p.jpg,https://pcpartpicker.com/product/bHBzK8/asrock-a620m-hdvm2-micro-atx-am5-motherboard-a620m-hdvm2,AM5,MicroATX,"2x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/8/2857940/asrock-a620m-hdvm-2-amd-a620-emplacement-am5-micro""}]"
Gigabyte B650M C Micro ATX AM5 Motherboard (B650M C),B650M C,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/230c0ba9e65e1c8ae5d12100269d9968.256p.jpg,https://pcpartpicker.com/product/qcfxFT/gigabyte-b650m-c-micro-atx-am5-motherboard-b650m-c,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""104"", ""url"": ""https://www.gputracker.eu/si-click/8/2958119/gigabyte-b650m-s2h-carte-mere-amd-b650-emplacement""}, {""retailer"": ""pskmegastore.com"", ""price"": ""125"", ""url"": ""https://www.gputracker.eu/si-click/8/2858033/gigabyte-b650m-d3hp-carte-mere-amd-b650-emplacemen""}, {""retailer"": ""pskmegastore.com"", ""price"": ""135"", ""url"": ""https://www.gputracker.eu/si-click/8/3108804/gigabyte-b650m-d3hp-ax-carte-mere-amd-b650-emplace""}, {""retailer"": ""pskmegastore.com"", ""price"": ""171"", ""url"": ""https://www.gputracker.eu/si-click/8/2858072/gigabyte-b650m-gaming-x-ax-carte-mere-amd-b650-emp""}, {""retailer"": ""pskmegastore.com"", ""price"": ""237"", ""url"": ""https://www.gputracker.eu/si-click/8/2916886/gigabyte-b650m-aorus-elite-ax-ice-carte-mere-amd-b""}]"
Asus PRIME A620M-A-CSM Micro ATX AM5 Motherboard (PRIME A620M-A-CSM),PRIME A620M-A-CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/170f8d24b2cdca27bc8d0975ee5bdf31.256p.jpg,https://pcpartpicker.com/product/zn7scf/asus-prime-a620m-a-csm-micro-atx-am5-motherboard-prime-a620m-a-csm,AM5,MicroATX,"2x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 96GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""129"", ""url"": ""https://www.gputracker.eu/si-click/8/2858003/asus-prime-a620m-a-csm-amd-a620-emplacement-am5-mi""}]"
ASRock A620M-HDV/M.2 Micro ATX AM5 Motherboard (A620M-HDV/M.2),A620M-HDV/M.2,ASRock,https://cdna.pcpartpicker.com/static/forever/images/product/a00629e6f5d93a9d8daf0981a338e993.256p.jpg,https://pcpartpicker.com/product/2whv6h/asrock-a620m-hdvm2-micro-atx-am5-motherboard-a620m-hdvm2,AM5,MicroATX,"2x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 128GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""93"", ""url"": ""https://www.gputracker.eu/si-click/8/2857940/asrock-a620m-hdvm-2-amd-a620-emplacement-am5-micro""}]"
Asus PRIME B650M-A WIFI II Micro ATX AM5 Motherboard (PRIME B650M-A WIFI II),PRIME B650M-A WIFI II,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/20ef5c7e143e4d878d21038e155f2977.256p.jpg,https://pcpartpicker.com/product/zFJgXL/asus-prime-b650m-a-wifi-ii-micro-atx-am5-motherboard-prime-b650m-a-wifi-ii,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""145"", ""url"": ""https://www.gputracker.eu/si-click/8/3639916/asus-prime-b650m-a-wifi-ii-matx-mainboard-sockel-a""}, {""retailer"": ""pskmegastore.com"", ""price"": ""179"", ""url"": ""https://www.gputracker.eu/si-click/8/2858077/asus-prime-b650m-a-wifi-ii-amd-b650-emplacement-am""}, {""retailer"": ""ldlc.com"", ""price"": ""209"", ""url"": ""https://www.gputracker.eu/si-click/8/2238931/asus-prime-b650m-a-wifi-ii""}]"
Gigabyte B650M AORUS ELITE Micro ATX AM5 Motherboard (B650M AORUS ELITE),B650M AORUS ELITE,Gigabyte,https://cdna.pcpartpicker.com/static/forever/images/product/1a3d71a0f51df03d074dfaa652a470f4.256p.jpg,https://pcpartpicker.com/product/fDBG3C/gigabyte-b650m-aorus-elite-micro-atx-am5-motherboard-b650m-aorus-elite,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (Non-ECC), max. 256GB (UDIMM)",DDR5,"[{""retailer"": ""computeruniverse.net"", ""price"": ""180"", ""url"": ""https://www.gputracker.eu/si-click/8/3639958/gigabyte-b650m-aorus-elite-ax-ice-matx-mainboard-s""}, {""retailer"": ""ldlc.com"", ""price"": ""220"", ""url"": ""https://www.gputracker.eu/si-click/8/2799742/gigabyte-b650m-aorus-elite-ax-ice""}, {""retailer"": ""pskmegastore.com"", ""price"": ""237"", ""url"": ""https://www.gputracker.eu/si-click/8/2916886/gigabyte-b650m-aorus-elite-ax-ice-carte-mere-amd-b""}]"
Asus PRIME B650M-A-CSM Micro ATX AM5 Motherboard (PRIME B650M-A-CSM),PRIME B650M-A-CSM,Asus,https://cdna.pcpartpicker.com/static/forever/images/product/924954f164466be7ba031d7aac3daaca.256p.jpg,https://pcpartpicker.com/product/yVYRsY/asus-prime-b650m-a-csm-micro-atx-am5-motherboard-prime-b650m-a-csm,AM5,MicroATX,"4x DDR5 DIMM, Dual Channel, UDIMM (ECC+Non-ECC), max. 192GB (UDIMM)",DDR5,"[{""retailer"": ""pskmegastore.com"", ""price"": ""227"", ""url"": ""https://www.gputracker.eu/si-click/8/2974743/asus-prime-b650m-a-ii-csm-amd-b650-emplacement-am5""}]"
